"k","variable","param","simulated","estimated","median","q5","q95","bias","abs_bias","covered_90","rhat","ess_bulk","ess_tail"
56,"mu_delta","delta",1.171,1.21192525810333,1.2094662,1.08777306,1.34463069,0.0409252581033333,0.0409252581033333,TRUE,1.00121380112661,4610.87938746765,5924.97127938749
56,"mu_eta","eta",-0.744,-0.755463965888333,-0.755120705,-0.839945138,-0.671510713,-0.0114639658883333,0.0114639658883333,TRUE,1.00035707792453,6059.87305614562,7866.4724957073
57,"mu_alpha","alpha",3.697,3.48875637294167,3.48127935,3.25135327,3.74515971,-0.208243627058333,0.208243627058333,TRUE,1.00035850467029,6893.13203719338,7442.89853941353
57,"mu_beta","beta",0.185,0.247104770812917,0.24690999,0.1671734785,0.3281728155,0.0621047708129167,0.0621047708129167,TRUE,1.00117254966735,3035.70378885399,4942.70547326252
57,"mu_lambda","lambda",0.0239,0.0285606530838142,0.0286202335,0.01329746185,0.043372866,0.00466065308381416,0.00466065308381416,TRUE,1.00054784824005,5261.33483475366,4669.23455287923
57,"mu_delta","delta",1.171,1.13408617426,1.1294919,0.97749564,1.30370994,-0.0369138257400001,0.0369138257400001,TRUE,1.00286650621156,2366.92542969378,4178.64178079792
57,"mu_eta","eta",-0.744,-0.847340888749167,-0.84530605,-0.95678239,-0.742620217,-0.103340888749167,0.103340888749167,TRUE,1.00224101957226,2538.58174322013,4992.05427690452
58,"mu_alpha","alpha",1.628,1.77193818168333,1.76938015,1.567272185,1.990460185,0.143938181683333,0.143938181683333,TRUE,1.00012381046831,4531.82109280588,6551.85869941859
58,"mu_beta","beta",0.352,0.312540496183333,0.31237835,0.226473804,0.3994774405,-0.0394595038166666,0.0394595038166666,TRUE,1.0021033722173,2279.13842016037,3921.51064272641
58,"mu_lambda","lambda",0.0239,0.0330637499077917,0.033122045,0.01688112835,0.0488489241,0.00916374990779166,0.00916374990779166,TRUE,0.999963814560184,10912.6923262845,6122.63274327461
58,"mu_delta","delta",1.171,1.18172277058333,1.17637695,1.0576276,1.32183762,0.0107227705833333,0.0107227705833333,TRUE,1.00083957746518,3332.15503329764,5197.32386961877
58,"mu_eta","eta",-0.744,-0.85414067455,-0.85230382,-0.936970003,-0.7738797005,-0.11014067455,0.11014067455,FALSE,1.0007708408731,5207.05869386808,6411.88541322218
59,"mu_alpha","alpha",2.602,2.30876394855833,2.3050271,2.001415145,2.632414785,-0.293236051441667,0.293236051441667,TRUE,1.00058510760969,3638.5799436768,5738.23393575828
59,"mu_beta","beta",0.352,0.4140985139725,0.41348521,0.340927896,0.489288774,0.0620985139725,0.0620985139725,TRUE,1.00142515817708,4278.28747545271,7005.28969953507
59,"mu_lambda","lambda",0.0239,0.0182445867103213,0.017677808,0.005003724295,0.03360020325,-0.00565541328967867,0.00565541328967867,TRUE,1.000180849406,8444.12483949021,6831.40676354538
59,"mu_delta","delta",1.171,1.20371990607583,1.2005386,1.10038759,1.317107525,0.0327199060758332,0.0327199060758332,TRUE,1.00068636767797,4273.39231282913,6838.92165852925
59,"mu_eta","eta",-0.744,-0.6903808738925,-0.68984688,-0.7791958985,-0.6032184495,0.0536191261075,0.0536191261075,TRUE,1.00177911623283,3161.8954867246,5897.1777133953
60,"mu_alpha","alpha",3.697,4.01618854795833,4.0093038,3.69747823,4.366872425,0.319188547958333,0.319188547958333,FALSE,1.0002441386424,7096.46140029006,8383.12504447202
60,"mu_beta","beta",0.352,0.320097284169417,0.31906982,0.2336278905,0.408249357,-0.0319027158305833,0.0319027158305833,TRUE,1.00057000909938,4304.63999591236,6185.20577084834
60,"mu_lambda","lambda",0.0239,0.0134467046538202,0.0132868085,0.003444393075,0.0240017425,-0.0104532953461798,0.0104532953461798,TRUE,1.00043070755763,7775.75840426215,4072.463243985
60,"mu_delta","delta",1.171,1.11383770137417,1.10931505,1.027985135,1.21427826,-0.0571622986258333,0.0571622986258333,TRUE,1.00079543251804,3747.3867771121,5652.55729571044
60,"mu_eta","eta",-0.744,-0.627734523603333,-0.62668445,-0.7322886735,-0.5263706145,0.116265476396667,0.116265476396667,FALSE,1.00058998159643,3055.04011738899,5439.45176941251
61,"mu_alpha","alpha",1.628,1.63373487144083,1.6309173,1.354461295,1.928047705,0.0057348714408334,0.0057348714408334,TRUE,1.00287558638404,2306.79979848181,4549.77858558138
61,"mu_beta","beta",0.518,0.5849788054225,0.583888375,0.5181011425,0.655478002,0.0669788054225,0.0669788054225,FALSE,1.00052643828232,4222.63829833222,6129.02198020977
61,"mu_lambda","lambda",0.0239,0.042704415719625,0.042820742,0.0278376981,0.0571245394,0.018804415719625,0.018804415719625,FALSE,1.00009739070078,8058.97567430474,6498.41861670081
61,"mu_delta","delta",1.171,1.19759731618833,1.1893223,1.029013955,1.395777305,0.0265973161883333,0.0265973161883333,TRUE,1.00175284860647,2087.20183937775,4306.71042855256
61,"mu_eta","eta",-0.744,-0.746381952039167,-0.74666912,-0.8371782465,-0.6555134025,-0.00238195203916669,0.00238195203916669,TRUE,1.00335729300077,2799.70973518288,4370.27224691612
62,"mu_alpha","alpha",2.602,2.71035119745833,2.70564085,2.40759918,3.03331499,0.108351197458334,0.108351197458334,TRUE,0.999901580642802,8571.11846239822,8981.18548520855
62,"mu_beta","beta",0.518,0.560245678134167,0.559322885,0.494692364,0.6284219165,0.0422456781341667,0.0422456781341667,TRUE,1.00023874253043,11322.1917873642,9500.20702436002
62,"mu_lambda","lambda",0.0239,0.038186421062825,0.0384543925,0.02190475635,0.05371611235,0.014286421062825,0.014286421062825,TRUE,1.00039455142943,10606.4865911179,7734.02366825369
62,"mu_delta","delta",1.171,1.32641402485167,1.3184886,1.14704499,1.530541215,0.155414024851667,0.155414024851667,TRUE,1.01060015556179,906.624613828204,3808.34121483429
62,"mu_eta","eta",-0.744,-0.756356054595,-0.75627689,-0.860975337,-0.6538908105,-0.012356054595,0.012356054595,TRUE,1.00327196775433,4309.91626884645,6248.18351455062
63,"mu_alpha","alpha",3.697,3.637471046825,3.6296039,3.32465941,3.97517485,-0.0595289531750001,0.0595289531750001,TRUE,1.00032318641767,6759.1616061233,7829.72233560931
63,"mu_beta","beta",0.518,0.5279450817925,0.52702191,0.44398443,0.61686856,0.00994508179249998,0.00994508179249998,TRUE,1.00149344080783,4291.09273150111,6390.0783623623
63,"mu_lambda","lambda",0.0239,0.0159476756573782,0.015526946,0.004750949695,0.02854031885,-0.00795232434262183,0.00795232434262183,TRUE,1.00073431961421,7907.80944739364,6026.7182882839
63,"mu_delta","delta",1.171,1.27561546155,1.2715783,1.16906761,1.39341986,0.10461546155,0.10461546155,TRUE,1.00057594763517,3494.56503662174,5463.46768914886
63,"mu_eta","eta",-0.744,-0.7479833993025,-0.74723445,-0.822835925,-0.676001811,-0.00398339930250002,0.00398339930250002,TRUE,1.00082687296745,4149.19604158985,6397.09325383688
64,"mu_alpha","alpha",1.628,1.461202216965,1.4564814,1.232330985,1.7075926,-0.166797783035,0.166797783035,TRUE,1.00037052869101,5904.14484793322,8273.24748199876
64,"mu_beta","beta",0.185,0.154259362972334,0.154489535,0.0774642562,0.233032702,-0.0307406370276658,0.0307406370276658,TRUE,1.00065049942803,4099.21568773126,6663.07829001275
64,"mu_lambda","lambda",0.0512,0.047114836976525,0.0464657345,0.0202608793,0.07632311285,-0.004085163023475,0.004085163023475,TRUE,1.00039795156914,9866.76270941014,8279.50456357154
64,"mu_delta","delta",1.171,1.150867916265,1.1473063,1.02978302,1.28374426,-0.0201320837350001,0.0201320837350001,TRUE,1.00040488017841,4858.1802915094,6734.74766544712
64,"mu_eta","eta",-0.744,-0.802094386458333,-0.80118001,-0.897556135,-0.710956303,-0.0580943864583333,0.0580943864583333,TRUE,1.00011152972148,10677.7450008312,8839.07070131208
65,"mu_alpha","alpha",2.602,2.615437229125,2.6125063,2.287091535,2.958616585,0.013437229125,0.013437229125,TRUE,1.00078648691242,3779.32078447118,6330.27545824007
65,"mu_beta","beta",0.185,0.232798764431333,0.23271545,0.143259907,0.3222751355,0.0477987644313333,0.0477987644313333,TRUE,1.00055673757998,3032.90885363212,5355.42372025488
65,"mu_lambda","lambda",0.0512,0.0446115836189667,0.0448371445,0.0267729469,0.0619314904,-0.00658841638103334,0.00658841638103334,TRUE,1.00040992424296,8758.88366052123,6865.33856761707
65,"mu_delta","delta",1.171,1.15793503104167,1.15151685,1.020843375,1.313214665,-0.0130649689583333,0.0130649689583333,TRUE,1.00112982571694,3387.73224094044,5174.7437279935
65,"mu_eta","eta",-0.744,-0.713841979106667,-0.71329513,-0.7869045925,-0.6431187175,0.0301580208933333,0.0301580208933333,TRUE,1.00018724353251,6559.29291188578,7983.86768800223
66,"mu_alpha","alpha",3.697,4.030354439025,4.02532935,3.71212238,4.37330592,0.333354439025,0.333354439025,FALSE,1.00014751998287,10676.6954430112,9120.90333728893
66,"mu_beta","beta",0.185,0.247403029881083,0.24683855,0.167327886,0.330674296,0.0624030298810833,0.0624030298810833,TRUE,1.0000789921949,7204.24252562169,8630.92143367862
66,"mu_lambda","lambda",0.0512,0.0490817073819167,0.049189417,0.0343575544,0.0635287542,-0.00211829261808334,0.00211829261808334,TRUE,1.00051061167898,13319.0965863172,8999.74218051604
66,"mu_delta","delta",1.171,1.1417694051025,1.13805095,1.027599475,1.26672563,-0.0292305948975,0.0292305948975,TRUE,1.00012964844943,5147.28160284254,6836.87820987408
66,"mu_eta","eta",-0.744,-0.705720712970833,-0.70516224,-0.781055641,-0.6324820855,0.0382792870291666,0.0382792870291666,TRUE,1.00013959039282,6861.13932673553,8436.99596715473
67,"mu_alpha","alpha",1.628,1.69059873956667,1.684462,1.39125146,2.01048731,0.0625987395666667,0.0625987395666667,TRUE,1.00060782471082,4555.05155771731,6643.23166362899
67,"mu_beta","beta",0.352,0.413758925305833,0.41364821,0.307015428,0.5212381575,0.0617589253058334,0.0617589253058334,TRUE,1.00200079403511,3180.36179394173,4510.603186796
67,"mu_lambda","lambda",0.0512,0.06238931365925,0.0622279725,0.03818033775,0.08624556295,0.01118931365925,0.01118931365925,TRUE,1.00019547205412,10469.1573904499,8353.45059166396
67,"mu_delta","delta",1.171,1.15601331183667,1.15460845,1.06505087,1.25095827,-0.0149866881633334,0.0149866881633334,TRUE,1.00086654731025,6080.77765110391,7867.86156497428
67,"mu_eta","eta",-0.744,-0.79109259319,-0.790022975,-0.903196953,-0.6816112645,-0.04709259319,0.04709259319,TRUE,1.00060558514149,5731.64299960499,8099.60595667428
68,"mu_alpha","alpha",2.602,2.59508834765,2.5914734,2.302037045,2.898203945,-0.00691165234999991,0.00691165234999991,TRUE,1.00053879575991,5443.50959081366,7159.67789269483
68,"mu_beta","beta",0.352,0.3433117887125,0.343326085,0.2649901155,0.422486678,-0.00868821128749997,0.00868821128749997,TRUE,1.00037832535861,4603.83210444125,6518.39347413856
68,"mu_lambda","lambda",0.0512,0.0487947944771333,0.0487947765,0.03016022785,0.0671167818,-0.00240520552286667,0.00240520552286667,TRUE,1.00012835970468,9325.8587587619,7223.10370932959
68,"mu_delta","delta",1.171,1.0869676268725,1.0823493,0.9731960275,1.216318695,-0.0840323731275001,0.0840323731275001,TRUE,1.00080251306577,4031.73211815104,6120.42718541844
68,"mu_eta","eta",-0.744,-0.705110183336667,-0.70414061,-0.807931198,-0.6044637565,0.0388898166633334,0.0388898166633334,TRUE,1.00058754353668,4700.29141569495,6954.3646590011
69,"mu_alpha","alpha",3.697,3.740166735325,3.73366435,3.389100455,4.109240675,0.0431667353249998,0.0431667353249998,TRUE,1.00090605212289,5899.99815638578,7272.33031898177
69,"mu_beta","beta",0.352,0.3687521428,0.36775378,0.258359504,0.481757597,0.0167521428,0.0167521428,TRUE,1.00152871450881,2776.18741000215,4967.61262156582
69,"mu_lambda","lambda",0.0512,0.0484512387311417,0.048164722,0.02886506585,0.06874685925,-0.00274876126885833,0.00274876126885833,TRUE,1.00008356112925,6307.4128438317,6858.41977137553
69,"mu_delta","delta",1.171,1.25581680395417,1.25204025,1.142792815,1.38284719,0.0848168039541666,0.0848168039541666,TRUE,1.000801800764,4011.58576413816,5084.75820446242
69,"mu_eta","eta",-0.744,-0.772797773610833,-0.771995195,-0.8658089585,-0.683727938,-0.0287977736108334,0.0287977736108334,TRUE,1.00063395714328,3852.6580439421,6370.21160598016
70,"mu_alpha","alpha",1.628,1.66843560900833,1.664388,1.42716414,1.921813875,0.0404356090083335,0.0404356090083335,TRUE,1.0008717676488,4098.15354255496,6275.43794223534
70,"mu_beta","beta",0.518,0.570141019570833,0.56866165,0.474661326,0.6702281265,0.0521410195708333,0.0521410195708333,TRUE,1.00044310894783,2931.51642742606,5562.3411853125
70,"mu_lambda","lambda",0.0512,0.06220379335725,0.0623438115,0.04404260495,0.0800862082,0.01100379335725,0.01100379335725,TRUE,1.00034888702241,8390.41436670073,6821.85320671246
70,"mu_delta","delta",1.171,1.24401175510833,1.2399612,1.108776285,1.394651055,0.0730117551083334,0.0730117551083334,TRUE,1.00097677658082,3455.85422101106,6148.9022002021
70,"mu_eta","eta",-0.744,-0.753650698775833,-0.75400803,-0.83626375,-0.670756814,-0.00965069877583336,0.00965069877583336,TRUE,1.00058630062755,4489.20826179377,6500.56600832746
71,"mu_alpha","alpha",2.602,2.44121536539167,2.43746555,2.15527306,2.73642226,-0.160784634608333,0.160784634608333,TRUE,1.00046868260622,4887.42178724563,7012.43158012029
71,"mu_beta","beta",0.518,0.513977604213333,0.51246959,0.4193015935,0.612354838,-0.00402239578666663,0.00402239578666663,TRUE,1.00090234960424,3104.77667991595,4628.24165704818
