"k","n_divergent","n_max_td","max_rhat","min_ess"
129,0,0,1.00302155043251,2199.19660096192
130,0,0,1.0018563266285,2580.29386364848
131,0,0,1.52846164187024,7.08841067294894
132,0,0,1.00364182871636,2440.44747443662
133,0,0,1.00315955549661,2011.67135504577
134,0,0,1.0022548905564,2820.19695101013
135,0,0,1.0022147868128,2503.94874827146
136,0,0,1.00341802446122,2533.82553436354
137,0,0,1.00239364578376,2068.03177361051
138,0,0,1.00456478907451,1208.4221491113
139,0,0,1.01136573146916,369.434928143198
140,0,0,1.00526398940917,1028.70303299216
141,0,0,1.00182553716456,2544.28999881776
142,0,0,1.00271157270324,1329.13099778829
143,0,0,1.00577432612463,1099.15246548562
144,0,0,1.00423052209714,1214.18630051756
145,0,0,1.00195230052523,2966.11795524096
146,0,0,1.00194143748542,2581.09055261388
147,0,0,1.02153745642523,501.804295639757
148,0,0,1.04916204661822,60.3414646455577
149,0,0,1.64481042618838,6.40200074873692
150,0,0,1.53032164218406,7.08208053264137
151,0,0,1.00352706268003,1665.81180021928
152,0,0,1.06980871930947,44.3960534655524
153,0,0,1.00418996766522,778.679366768851
154,0,0,1.00257916993404,2813.82507603076
155,0,0,1.00174989298306,2826.46932170213
156,0,0,1.00388402005897,2536.68367050229
157,0,0,1.00155306553699,2643.85637980435
158,0,0,1.00254995760483,1739.1094600275
159,0,0,1.11893917451703,25.9101548238677
160,0,0,1.00220153559323,2250.69822013884
161,0,0,1.73341698251488,6.05544048120377
162,0,0,1.00741439243104,284.524041833892
163,0,0,1.00209343058478,2632.09982802883
164,0,0,1.00326642926833,2381.59772461434
165,0,0,1.00314519119162,2152.35456022457
166,0,0,1.45073075174256,7.70167970001113
167,0,0,1.00357751993458,2639.78674597041
168,0,0,1.73437628060709,6.05066611643237
169,0,0,1.00218827004189,2557.65958764471
170,0,0,1.00341223259339,1707.98392640821
171,0,0,1.00166292796242,2304.41892856014
172,0,0,1.00175712437429,2783.88043538158
173,0,0,1.00155158744424,2718.47964355666
174,0,0,1.00210184525618,2623.82302732327
175,0,0,1.0023770025414,2566.09416854845
176,0,0,1.00378862232662,1365.09277708647
177,0,0,1.00215252648007,3099.34564015163
178,0,0,1.00209454630067,2593.41338217555
179,0,0,1.00254511160078,2099.53428344544
180,0,0,1.00238953450258,2239.07957619798
181,0,0,1.00248512627059,2719.63997880557
182,0,0,1.01050580198405,430.559042941077
183,0,0,1.00231508256037,1906.89912802403
184,0,0,1.0040967281449,1593.1698093487
185,0,0,1.00347344987097,2520.69199736112
186,0,0,1.02169220550439,132.510719050281
187,0,0,1.00211119835786,2320.98430183871
188,0,0,1.00284147539636,2943.65379466966
189,0,0,1.00256051733699,2341.08017342477
190,0,0,1.00199529599685,2668.23178596198
191,0,0,1.00129152342798,2660.73602329203
192,0,0,1.52976229288832,7.0900465904935
193,0,0,1.00482831001034,1871.31636498003
194,0,0,1.00188076934961,2710.19614507534
195,0,0,1.00307777042106,1963.17379197476
196,0,0,1.00307427082217,2379.96743402923
197,0,0,1.00175349598162,1962.25295375545
198,0,0,1.04592555879781,57.3931786957135
199,0,0,1.0023564931993,1978.19417208246
200,0,0,1.0024184850953,2639.4690072501
201,0,0,1.52866580830563,7.08447989465507
202,0,0,1.00222728815767,2807.49745408516
203,0,0,1.00291675951728,2302.04984487385
204,0,0,1.00235486861463,2621.1491940191
205,0,0,1.00989972140791,259.087189333668
206,0,0,1.00200570264533,2850.82866699095
207,0,0,1.02947147307423,149.163795722602
208,0,0,1.00308533772156,2422.06776728558
209,0,0,1.00165174595536,2837.97164456082
210,0,0,1.0026507687633,2670.16457734963
211,0,0,1.00485789930519,938.378407562121
212,0,0,1.00154237784505,2399.58684405658
213,0,0,1.00239198824626,2454.48206630481
214,0,0,1.03934650921371,67.2359517666021
215,0,0,1.00323455049429,1348.71926210529
216,0,0,1.00217506456531,2834.52714438067
217,0,0,1.00577443971428,1056.85266816363
218,0,0,1.0029064275421,2541.30429406438
219,0,0,1.43335255392151,7.90532253807694
220,0,0,1.00291344583045,2396.63353357157
221,0,0,1.0023153013336,2432.61922132258
222,0,0,1.74274731543252,6.04663055034064
223,0,0,1.04152993294676,92.0808607997853
224,0,0,1.00305967275211,2181.07486928127
225,0,0,1.00744865596485,684.889901426924
