"k","variable","param","simulated","estimated","median","q5","q95","bias","abs_bias","covered_90","rhat","ess_bulk","ess_tail"
1,"mu_alpha","alpha",2.33,2.74483216271667,2.73204285,2.22671324,3.307404045,0.414832162716666,0.414832162716666,TRUE,1.00186199129823,2940.83648109957,4953.63172208081
1,"mu_beta","beta",0.381,0.379601011489667,0.3781333,0.252728961,0.510725755,-0.00139898851033332,0.00139898851033332,TRUE,1.00137552611532,3230.64206036413,5194.54812751668
1,"mu_lambda","lambda",0.0401,0.03518658326468,0.035001978,0.01383959095,0.0568127047,-0.00491341673532,0.00491341673532,TRUE,1.00039994565732,8064.37317597071,6235.75026154657
1,"mu_delta","delta",0.229,0.115703072771531,0.10604188,0.015859351,0.247613059,-0.113296927228469,0.113296927228469,TRUE,1.00043741696449,7883.92433090658,7047.92273611753
1,"mu_eta","eta",-0.346,-0.367502460491333,-0.367511095,-0.488491674,-0.245231463,-0.0215024604913334,0.0215024604913334,TRUE,1.00029839636807,3069.62831363002,5071.29764117615
2,"mu_alpha","alpha",3.66,3.90316903845833,3.89822265,3.39565752,4.44006821,0.243169038458333,0.243169038458333,TRUE,1.00065149228291,5026.98206349015,6413.21066764793
2,"mu_beta","beta",0.381,0.4809068820025,0.479408195,0.360461399,0.606128916,0.0999068820025,0.0999068820025,TRUE,1.00020346013383,3641.79869966247,5599.97068038559
2,"mu_lambda","lambda",0.0401,0.0235729367281397,0.0228029995,0.006522606775,0.04296286775,-0.0165270632718603,0.0165270632718603,TRUE,1.00076339972828,6701.8385198608,5988.21066274606
2,"mu_delta","delta",0.229,0.159116731328312,0.145643155,0.033200965,0.3300858455,-0.0698832686716875,0.0698832686716875,TRUE,1.00185267819573,3539.18169262845,3433.24800843647
2,"mu_eta","eta",-0.346,-0.238525086035292,-0.239586495,-0.3640670915,-0.1085780225,0.107474913964707,0.107474913964707,TRUE,1.00045310241194,2176.77793630234,4104.06201937071
3,"mu_alpha","alpha",4.96,5.40394153079167,5.4042115,4.99459736,5.80601066,0.443941530791666,0.443941530791666,FALSE,1.00030129617926,8729.62600332163,6213.64853185213
3,"mu_beta","beta",0.381,0.287647893384675,0.28703688,0.1555223165,0.427046854,-0.093352106615325,0.093352106615325,TRUE,1.0002113560217,3167.16249356038,5437.97429602918
3,"mu_lambda","lambda",0.0401,0.0386448234417942,0.038113096,0.0182490053,0.06041399785,-0.00145517655820583,0.00145517655820583,TRUE,1.00040050885549,5085.03843159112,5812.76661851942
3,"mu_delta","delta",0.229,0.326878253344325,0.32538149,0.157866368,0.501936327,0.097878253344325,0.097878253344325,TRUE,1.00014753642799,5252.04186340216,5132.4193849912
3,"mu_eta","eta",-0.346,-0.4254213004975,-0.424888,-0.519226094,-0.333362035,-0.0794213004975,0.0794213004975,TRUE,1.00054325569516,3009.02968946786,5112.82406857643
4,"mu_alpha","alpha",2.33,1.979249137275,1.96160405,1.60547741,2.39453503,-0.350750862725,0.350750862725,TRUE,1.00837481271661,1001.02005552711,2722.56067932783
4,"mu_beta","beta",0.645,0.666775851645833,0.66569057,0.565941543,0.779794805,0.0217758516458333,0.0217758516458333,TRUE,1.02031934148596,267.885599887562,3907.35576221021
4,"mu_lambda","lambda",0.0401,0.0182125438484077,0.0174100895,0.00445846931,0.0359166028,-0.0218874561515923,0.0218874561515923,FALSE,1.00912705659259,548.666197366877,2353.26206432785
4,"mu_delta","delta",0.229,0.199648724444586,0.173378425,0.0329947769,0.553205819999999,-0.0293512755554142,0.0293512755554142,TRUE,1.05786129867819,98.2798812533795,27.2410427488394
4,"mu_eta","eta",-0.346,-0.255674502304358,-0.25383412,-0.3605389,-0.169625817,0.0903254976956416,0.0903254976956416,TRUE,1.05279593159079,71.7176495685961,45.5749786617895
5,"mu_alpha","alpha",3.66,3.815551168575,3.80622985,3.3157473,4.352842365,0.155551168575,0.155551168575,TRUE,1.00188865130849,4449.60816745469,6680.42592281025
5,"mu_beta","beta",0.645,0.679097304056667,0.677919645,0.590853298,0.770390254,0.0340973040566667,0.0340973040566667,TRUE,1.00070513897571,7501.09273140798,8240.49244832567
5,"mu_lambda","lambda",0.0401,0.06389434630875,0.064112931,0.0467380717,0.08009042535,0.02379434630875,0.02379434630875,FALSE,1.00003848181036,8185.19963714814,7028.43696944375
5,"mu_delta","delta",0.229,0.141749902401566,0.1177099,0.01390252975,0.3516424715,-0.0872500975984344,0.0872500975984344,TRUE,1.00164382820959,4914.42265480465,6832.68007415624
5,"mu_eta","eta",-0.346,-0.344557308528333,-0.344114215,-0.4307521735,-0.259411924,0.00144269147166665,0.00144269147166665,TRUE,1.00075413674912,3010.71212322528,4475.93951287477
6,"mu_alpha","alpha",4.96,5.01887243005,5.0114119,4.51719382,5.56070193,0.0588724300500001,0.0588724300500001,TRUE,1.00061195818237,5555.51865696662,4795.53793580028
6,"mu_beta","beta",0.645,0.647845825414167,0.645913445,0.541981212,0.760100129,0.00284582541416667,0.00284582541416667,TRUE,1.00201229282607,5187.01408701453,6129.68141516751
6,"mu_lambda","lambda",0.0401,0.0473965609782083,0.047493616,0.0325048423,0.0618966821,0.00729656097820833,0.00729656097820833,TRUE,1.00029170739946,7292.25305826823,5878.06164414517
6,"mu_delta","delta",0.229,0.3837122774345,0.38751813,0.233359832,0.518501597,0.1547122774345,0.1547122774345,FALSE,1.00079844201833,6270.4344212341,4670.66738851668
6,"mu_eta","eta",-0.346,-0.374411476848333,-0.37431029,-0.456627922,-0.291546462,-0.0284114768483333,0.0284114768483333,TRUE,1.00100208075241,2783.80240657578,5262.93542314292
7,"mu_alpha","alpha",2.33,1.99354837983333,1.98611075,1.65212194,2.35810255,-0.336451620166667,0.336451620166667,TRUE,1.00030259597891,3330.27565447331,5575.03960184903
7,"mu_beta","beta",0.914,0.8191681439,0.81784919,0.7135207475,0.9295133105,-0.0948318561,0.0948318561,TRUE,1.00084114793525,4949.67974888835,7160.58641676048
7,"mu_lambda","lambda",0.0401,0.0232718867223383,0.022387682,0.00612600977,0.0433612653,-0.0168281132776617,0.0168281132776617,TRUE,1.00055362051196,5650.48190805117,4964.15402149835
7,"mu_delta","delta",0.229,0.237540196031246,0.23264554,0.0590822302,0.4320006615,0.00854019603124581,0.00854019603124581,TRUE,1.0001851725283,6739.2628047904,5402.66085069233
7,"mu_eta","eta",-0.346,-0.362474831695583,-0.36150415,-0.4636905375,-0.264778719,-0.0164748316955833,0.0164748316955833,TRUE,1.0011714493381,2702.60280544542,4519.48168003112
8,"mu_alpha","alpha",3.66,3.99081004595833,3.9738427,3.594282325,4.44248123,0.330810045958333,0.330810045958333,TRUE,1.00103003220718,6154.11182238268,5548.04639984858
8,"mu_beta","beta",0.914,0.931140309951667,0.929487915,0.8406311765,1.02781339,0.0171403099516666,0.0171403099516666,TRUE,1.00009259958923,8848.8144681082,7186.17406244494
8,"mu_lambda","lambda",0.0401,0.0159762343439367,0.015186894,0.00363745381,0.0308520253,-0.0241237656560633,0.0241237656560633,FALSE,1.00035247567653,6961.61518420475,6265.51612152145
8,"mu_delta","delta",0.229,0.264194207354208,0.26723781,0.123423352,0.3934539315,0.0351942073542083,0.0351942073542083,TRUE,1.00028170731842,6635.67673846688,4881.61156700366
8,"mu_eta","eta",-0.346,-0.362758656568417,-0.36326611,-0.458033742,-0.26547703,-0.0167586565684167,0.0167586565684167,TRUE,1.00044186429706,2346.08106733743,3698.96174257664
9,"mu_alpha","alpha",4.96,5.122315137575,5.11425475,4.736133725,5.53648328,0.162315137575,0.162315137575,TRUE,1.00046072826185,10346.1849104429,6315.61011389302
9,"mu_beta","beta",0.914,0.978639148145,0.97713458,0.849271596,1.11344932,0.0646391481449999,0.0646391481449999,TRUE,1.00088416217371,6826.20247966966,7891.7030480598
9,"mu_lambda","lambda",0.0401,0.0463085934163583,0.046301848,0.03147905095,0.06093552995,0.00620859341635834,0.00620859341635834,TRUE,1.00086029207203,7293.28100578199,6864.94274100238
9,"mu_delta","delta",0.229,0.180164748654269,0.1769507,0.0583266336,0.3092837865,-0.0488352513457311,0.0488352513457311,TRUE,1.00040050409952,7011.06500728722,6307.4236896446
9,"mu_eta","eta",-0.346,-0.427594565004167,-0.427891335,-0.525705152,-0.329893827,-0.0815945650041667,0.0815945650041667,TRUE,1.00076134875918,2059.2872920622,4179.366773709
10,"mu_alpha","alpha",2.33,2.298771490525,2.2946687,1.942407065,2.674427065,-0.031228509475,0.031228509475,TRUE,1.0002418414726,4023.86729877827,5988.58302369502
10,"mu_beta","beta",0.381,0.315889790265833,0.31534093,0.2430316705,0.3893279415,-0.0651102097341666,0.0651102097341666,TRUE,1.00078636558757,7679.631738206,8253.85234739111
10,"mu_lambda","lambda",0.0704,0.0928277619475833,0.0922558485,0.0652660339,0.1221753995,0.0224277619475833,0.0224277619475833,TRUE,1.00035119442952,7464.24058288529,7437.16095447172
10,"mu_delta","delta",0.229,0.189468136446754,0.18168388,0.03901697435,0.369222386,-0.0395318635532458,0.0395318635532458,TRUE,1.00056942958462,8975.5683503535,6472.5549622571
10,"mu_eta","eta",-0.346,-0.26423861153415,-0.26559019,-0.359642709,-0.1648108965,0.08176138846585,0.08176138846585,TRUE,1.00086514428442,4997.63572447323,6416.70444660571
11,"mu_alpha","alpha",3.66,3.38513140548333,3.3780875,2.959391865,3.829242155,-0.274868594516667,0.274868594516667,TRUE,1.00023528523102,3933.90194885943,6066.74293398228
11,"mu_beta","beta",0.381,0.374476812116667,0.373479045,0.281913773,0.468848594,-0.00652318788333334,0.00652318788333334,TRUE,1.00026655009596,4775.58799314082,6755.45723376058
11,"mu_lambda","lambda",0.0704,0.07235799605675,0.0722991245,0.0533595953,0.09116302755,0.00195799605675,0.00195799605675,TRUE,0.999887680732924,7496.79712176364,7300.55374027401
11,"mu_delta","delta",0.229,0.106595718677368,0.09172891,0.0098532335,0.253749124,-0.122404281322632,0.122404281322632,TRUE,0.999910039444479,6863.97554445923,6307.43632289094
11,"mu_eta","eta",-0.346,-0.389316126845833,-0.39069033,-0.5043479895,-0.2720942695,-0.0433161268458334,0.0433161268458334,TRUE,1.00280024331639,2134.61993985201,3982.8325905663
12,"mu_alpha","alpha",4.96,5.40904173263333,5.4252491,4.928594325,5.842277965,0.449041732633334,0.449041732633334,TRUE,1.0007111543645,6265.03200371483,4976.90412945062
12,"mu_beta","beta",0.381,0.465693250774167,0.4644829,0.3851658045,0.548532785,0.0846932507741667,0.0846932507741667,FALSE,1.00018786620012,6773.50778005216,7132.46669928683
12,"mu_lambda","lambda",0.0704,0.0612235326201667,0.061119331,0.04113705515,0.08214331655,-0.00917646737983334,0.00917646737983334,TRUE,1.00061171420758,4277.04157911171,5934.01901338812
12,"mu_delta","delta",0.229,0.228617983712217,0.226261855,0.0876448479,0.373096986,-0.000382016287783338,0.000382016287783338,TRUE,1.00050421970359,5784.02904914216,5045.16102897854
12,"mu_eta","eta",-0.346,-0.329144733928692,-0.32946175,-0.4393774215,-0.218690176,0.0168552660713083,0.0168552660713083,TRUE,1.002021132129,2370.3936451309,3736.69729124787
13,"mu_alpha","alpha",2.33,2.36098926423333,2.358021,2.070875275,2.661521685,0.0309892642333334,0.0309892642333334,TRUE,1.00002743386575,6812.65763173211,7815.21707160514
13,"mu_beta","beta",0.645,0.654425935425833,0.65352535,0.5712070455,0.741037177,0.00942593542583336,0.00942593542583336,TRUE,1.00020281592547,6722.93163438242,6171.383401576
13,"mu_lambda","lambda",0.0704,0.0839444581655833,0.0832964015,0.0558203955,0.1140959475,0.0135444581655833,0.0135444581655833,TRUE,0.999957296381441,5398.12302774383,6363.24665348871
13,"mu_delta","delta",0.229,0.221599413826746,0.207744985,0.0456874154,0.4421710935,-0.00740058617325418,0.00740058617325418,TRUE,1.00033277281792,6874.78690901257,6845.6409444006
13,"mu_eta","eta",-0.346,-0.318710860569583,-0.318536435,-0.41494313,-0.222431937,0.0272891394304167,0.0272891394304167,TRUE,1.00057486928488,3846.07102587912,5840.00916217748
14,"mu_alpha","alpha",3.66,3.35657044685,3.35081435,2.911941615,3.8321915,-0.30342955315,0.30342955315,TRUE,1.00155338848385,4862.54315238896,6751.20812881007
14,"mu_beta","beta",0.645,0.763171872583333,0.761138465,0.664263796,0.8682933595,0.118171872583333,0.118171872583333,FALSE,1.00019233981203,6738.49824323408,7606.90601712657
14,"mu_lambda","lambda",0.0704,0.0567265647059167,0.056957049,0.0409742102,0.07145759255,-0.0136734352940833,0.0136734352940833,TRUE,1.00001500463193,8483.66659715338,6320.72257824133
14,"mu_delta","delta",0.229,0.2737162308615,0.27379365,0.101257988,0.4367526155,0.0447162308615003,0.0447162308615003,TRUE,1.0007749032044,5615.0373170911,4003.4889846895
14,"mu_eta","eta",-0.346,-0.364678192037583,-0.364654745,-0.45856349,-0.273760949,-0.0186781920375834,0.0186781920375834,TRUE,1.00186833974901,3007.34118790102,4023.89681205939
15,"mu_alpha","alpha",4.96,5.17538483986667,5.17014295,4.684091725,5.690326795,0.215384839866667,0.215384839866667,TRUE,1.00018399682207,6282.78368022504,4944.91522734027
15,"mu_beta","beta",0.645,0.536817372366667,0.53550222,0.392587516,0.6853215005,-0.108182627633333,0.108182627633333,TRUE,1.0003862183767,3409.74343729811,4680.01185111265
15,"mu_lambda","lambda",0.0704,0.0676916023974083,0.067151396,0.04232428615,0.09469336705,-0.00270839760259167,0.00270839760259167,TRUE,1.00058937181367,3959.73901788343,6182.11896470698
15,"mu_delta","delta",0.229,0.168691833679256,0.16836683,0.0457396086,0.2913227515,-0.0603081663207442,0.0603081663207442,TRUE,1.00009874217244,8080.14612851291,4658.11395631688
15,"mu_eta","eta",-0.346,-0.346859745102417,-0.34735917,-0.464663945,-0.2265260865,-0.000859745102416709,0.000859745102416709,TRUE,1.0008980251302,1920.74344846244,3535.14154729572
16,"mu_alpha","alpha",2.33,2.150864105775,2.14536335,1.762826675,2.556836825,-0.179135894225,0.179135894225,TRUE,1.00082819303003,3836.26797266132,5677.89859657774
16,"mu_beta","beta",0.914,1.035179547525,1.0334194,0.918674898,1.16005105,0.121179547525,0.121179547525,FALSE,1.00100355293605,5849.59045833138,6593.35339316036
16,"mu_lambda","lambda",0.0704,0.0645495208525833,0.064015092,0.03894544365,0.09136591455,-0.00585047914741667,0.00585047914741667,TRUE,1.0012287750288,5182.85510549045,6289.6122992508
16,"mu_delta","delta",0.229,0.371515018306667,0.37542555,0.2350186675,0.493016267,0.142515018306667,0.142515018306667,FALSE,1.00029055021083,8742.42843515587,4981.52709533634
16,"mu_eta","eta",-0.346,-0.3621683474125,-0.36212783,-0.45707061,-0.267296685,-0.0161683474125,0.0161683474125,TRUE,1.00074764511461,2869.97051626518,5219.70858001776
17,"mu_alpha","alpha",3.66,3.67915233339167,3.6730371,3.32614136,4.06524074,0.0191523333916663,0.0191523333916663,TRUE,1.0002186245111,7060.49919944977,7699.44137848824
17,"mu_beta","beta",0.914,0.906813162751667,0.905365145,0.789767646,1.029155175,-0.00718683724833336,0.00718683724833336,TRUE,1.00047075898666,5694.08157707582,6652.92135244177
17,"mu_lambda","lambda",0.0704,0.0816348443030833,0.0817073975,0.06314921235,0.0998647967,0.0112348443030833,0.0112348443030833,TRUE,1.00102282093297,6183.48590375109,7008.11807463558
17,"mu_delta","delta",0.229,0.307276356294767,0.308701135,0.143554282,0.4634607985,0.0782763562947667,0.0782763562947667,TRUE,1.00151634186816,4446.15103149719,3867.88487435139
17,"mu_eta","eta",-0.346,-0.30380963407875,-0.30434575,-0.427682459,-0.178397389,0.04219036592125,0.04219036592125,TRUE,1.00215150592938,1826.42992206278,3397.10489698728
18,"mu_alpha","alpha",4.96,5.38570156195833,5.38757695,4.950029175,5.818223465,0.425701561958333,0.425701561958333,TRUE,1.00079565647813,6390.73015823991,6262.23730719375
18,"mu_beta","beta",0.914,0.914611440021667,0.912719245,0.7796808835,1.056097335,0.000611440021666576,0.000611440021666576,TRUE,1.0012123790789,4405.70462197418,6782.71808474648
18,"mu_lambda","lambda",0.0704,0.0915863285355,0.091499319,0.07024531575,0.112552986,0.0211863285355,0.0211863285355,TRUE,1.00041896298611,3815.13329898577,5323.28000057301
18,"mu_delta","delta",0.229,0.250155956914833,0.24625459,0.1249579205,0.3868591555,0.0211559569148333,0.0211559569148333,TRUE,1.00056398102944,4810.06699947411,3559.67492847905
18,"mu_eta","eta",-0.346,-0.339444257098917,-0.33933663,-0.445237527,-0.236806909,0.00655574290108329,0.00655574290108329,TRUE,1.00078542788186,1880.97685715412,3956.11067915832
19,"mu_alpha","alpha",2.33,2.14070515249333,2.13349605,1.704886785,2.607903245,-0.189294847506667,0.189294847506667,TRUE,1.00090309379213,3764.82042308318,5644.94321557015
19,"mu_beta","beta",0.381,0.3412704242145,0.340613275,0.2062657455,0.47817815,-0.0397295757855,0.0397295757855,TRUE,1.00085328769694,3143.89627166304,5685.75088006524
19,"mu_lambda","lambda",0.103,0.10091100465925,0.10057491,0.0647163916,0.137842172,-0.00208899534074999,0.00208899534074999,TRUE,1.00071277460411,6071.66650496634,7386.05702336787
19,"mu_delta","delta",0.229,0.224262569367409,0.222584585,0.0606180586,0.3948873775,-0.00473743063259086,0.00473743063259086,TRUE,1.00003220073902,11198.427098129,6155.87011516031
19,"mu_eta","eta",-0.346,-0.3395087307135,-0.33966339,-0.437745552,-0.2401790505,0.00649126928649996,0.00649126928649996,TRUE,1.00050521090204,5455.58727807834,7898.62092430018
20,"mu_alpha","alpha",3.66,3.67185133106667,3.6654972,3.265595445,4.10093301,0.0118513310666666,0.0118513310666666,TRUE,1.00107120872399,4935.65713026661,6162.32481773977
20,"mu_beta","beta",0.381,0.37829012715325,0.37682635,0.255682723,0.506745401,-0.00270987284675001,0.00270987284675001,TRUE,1.00072420615409,3251.56585507044,5344.42765081161
20,"mu_lambda","lambda",0.103,0.0911000701585,0.0904239415,0.06182195605,0.1230651055,-0.0118999298415,0.0118999298415,TRUE,1.00001285547984,4039.58412811647,6097.84072227465
20,"mu_delta","delta",0.229,0.191672462956901,0.183958255,0.0424732258,0.365103833,-0.0373275370430989,0.0373275370430989,TRUE,1.00074263166165,6161.7674472105,5750.09161283784
20,"mu_eta","eta",-0.346,-0.357813939529833,-0.358264635,-0.469007434,-0.2443593125,-0.0118139395298333,0.0118139395298333,TRUE,1.00125553689142,2879.54171504348,4614.21767740465
21,"mu_alpha","alpha",4.96,5.29541677166667,5.2989803,4.82000676,5.75579781,0.335416771666667,0.335416771666667,TRUE,1.00057234060365,5610.90013562739,5821.18663605635
21,"mu_beta","beta",0.381,0.217429351393167,0.21628681,0.140448258,0.2964865865,-0.163570648606833,0.163570648606833,FALSE,1.00069724618495,7276.3393552691,6592.66833793753
21,"mu_lambda","lambda",0.103,0.111525123795917,0.11119547,0.0879496451,0.135790577,0.00852512379591668,0.00852512379591668,TRUE,1.0015613002879,4024.65790871527,6618.63867276971
21,"mu_delta","delta",0.229,0.151864678724035,0.140559275,0.0268164219,0.3171330635,-0.0771353212759653,0.0771353212759653,TRUE,1.0005988634403,5522.49125965004,5008.94072827558
21,"mu_eta","eta",-0.346,-0.357699195131333,-0.357548295,-0.478169161,-0.2391054105,-0.0116991951313334,0.0116991951313334,TRUE,1.00152018572949,1974.08867407244,1208.16586216962
22,"mu_alpha","alpha",2.33,2.51379786701667,2.50610665,2.078524405,2.969276725,0.183797867016667,0.183797867016667,TRUE,1.00027046753471,4201.51511643073,5425.39696705284
22,"mu_beta","beta",0.645,0.575485768075,0.574418205,0.4956939865,0.6588432595,-0.0695142319250001,0.0695142319250001,TRUE,1.00024942740392,8445.83199838031,7916.56381339213
22,"mu_lambda","lambda",0.103,0.0921380222565833,0.0914676295,0.06070640725,0.125866213,-0.0108619777434167,0.0108619777434167,TRUE,1.0004644131319,6269.49778339187,7061.77507544109
22,"mu_delta","delta",0.229,0.200418353137242,0.197865605,0.04990394245,0.3586729975,-0.0285816468627579,0.0285816468627579,TRUE,1.00088264606453,6625.22166614651,4062.74174443741
22,"mu_eta","eta",-0.346,-0.325233166924333,-0.3248714,-0.441960519,-0.208436875,0.0207668330756666,0.0207668330756666,TRUE,1.00098673814299,3774.48671310825,5238.4478061622
23,"mu_alpha","alpha",3.66,3.48997664256667,3.48514295,2.95819433,4.02096547,-0.170023357433334,0.170023357433334,TRUE,1.00079266439006,4069.89305073686,5463.12252269534
23,"mu_beta","beta",0.645,0.687732255406667,0.687665705,0.5290167895,0.846556497,0.0427322554066667,0.0427322554066667,TRUE,1.00067719637796,3035.80840647963,4510.54048272009
23,"mu_lambda","lambda",0.103,0.0879603329414167,0.086887984,0.0545959061,0.124810118,-0.0150396670585833,0.0150396670585833,TRUE,1.00145055643852,3447.19880095071,5120.13876815242
23,"mu_delta","delta",0.229,0.0935950560428198,0.0829328475,0.00926574737,0.216815055,-0.13540494395718,0.13540494395718,FALSE,0.99997464766509,8363.61239779875,7548.45610446294
23,"mu_eta","eta",-0.346,-0.319911042758167,-0.31994303,-0.41808165,-0.2219102005,0.0260889572418333,0.0260889572418333,TRUE,1.00135977326989,2591.83187543381,5008.27464215801
24,"mu_alpha","alpha",4.96,5.35485428716667,5.3523742,4.91445605,5.795147055,0.394854287166667,0.394854287166667,TRUE,1.0003855352374,6559.0549088449,5491.42659524955
24,"mu_beta","beta",0.645,0.558353914735,0.55651867,0.455245781,0.667933896,-0.0866460852650001,0.0866460852650001,TRUE,1.00065877718989,5821.78065726791,7402.18564200981
24,"mu_lambda","lambda",0.103,0.1309989050005,0.130288725,0.0972610191,0.16637831,0.0279989050005,0.0279989050005,TRUE,1.00055685808441,3094.30267982018,5264.0788117472
24,"mu_delta","delta",0.229,0.224416842096475,0.226912685,0.0945962016,0.346282665,-0.00458315790352501,0.00458315790352501,TRUE,1.00034668392962,8638.02818609167,4533.91005268608
24,"mu_eta","eta",-0.346,-0.3827848284475,-0.382385305,-0.4904503015,-0.276514962,-0.0367848284475,0.0367848284475,TRUE,1.00071358651395,2499.01836565551,4236.98218222532
25,"mu_alpha","alpha",2.33,2.13380985724167,2.12935175,1.803091595,2.47859466,-0.196190142758333,0.196190142758333,TRUE,1.00012501270048,5897.32691675257,6891.76088094862
25,"mu_beta","beta",0.914,0.867287491186667,0.86665628,0.744349439,0.9957598165,-0.0467125088133333,0.0467125088133333,TRUE,1.00124915359544,5500.29167583325,7301.40064965681
25,"mu_lambda","lambda",0.103,0.103664688707083,0.103563625,0.077802657,0.1303318205,0.000664688707083333,0.000664688707083333,TRUE,1.00025247806956,5891.91605664855,7394.10567383562
25,"mu_delta","delta",0.229,0.132666219121085,0.121793365,0.0173356359,0.2810176725,-0.0963337808789154,0.0963337808789154,TRUE,1.00081610135324,9682.80123150964,7453.05677044261
25,"mu_eta","eta",-0.346,-0.416048306385,-0.41620805,-0.534062216,-0.298847466,-0.070048306385,0.070048306385,TRUE,1.00057068946663,2916.46940573748,4205.38991346378
26,"mu_alpha","alpha",3.66,3.153410978525,3.14760955,2.752757405,3.57809122,-0.506589021475,0.506589021475,FALSE,1.00003215790062,7760.32666360585,8308.87402778021
26,"mu_beta","beta",0.914,0.945988481058333,0.944868825,0.8168222745,1.08012216,0.0319884810583333,0.0319884810583333,TRUE,1.00128491626663,7478.97607626969,8129.05623096731
26,"mu_lambda","lambda",0.103,0.0838747244133333,0.083817103,0.0599768431,0.107837965,-0.0191252755866667,0.0191252755866667,TRUE,1.00039767566633,6991.45721641008,7406.18523966774
26,"mu_delta","delta",0.229,0.413491596227283,0.42175859,0.21952329,0.575556317,0.184491596227283,0.184491596227283,TRUE,1.00022313970688,9200.4519049448,5169.49836363433
26,"mu_eta","eta",-0.346,-0.319983586664667,-0.319468085,-0.401927542,-0.2387398145,0.0260164133353333,0.0260164133353333,TRUE,1.00047031346628,4689.42906658622,6846.7004952165
27,"mu_alpha","alpha",4.96,5.1554503027,5.1484859,4.70465902,5.63017778,0.1954503027,0.1954503027,TRUE,1.00017101483129,7343.54836178266,6559.66972409741
27,"mu_beta","beta",0.914,0.89964798997,0.897297405,0.7657298535,1.04008311,-0.0143520100300001,0.0143520100300001,TRUE,1.00051911070151,5387.65307357581,6271.23384363275
27,"mu_lambda","lambda",0.103,0.103460519253417,0.101992205,0.07207262315,0.1397924695,0.000460519253416669,0.000460519253416669,TRUE,1.00068382180319,2680.18247397614,4056.6057768391
27,"mu_delta","delta",0.229,0.226846802384017,0.227003375,0.102402134,0.348121129,-0.00215319761598334,0.00215319761598334,TRUE,1.00050006505655,7653.21203279879,5447.21177701136
27,"mu_eta","eta",-0.346,-0.3833548137975,-0.383448165,-0.4766175735,-0.2909670385,-0.0373548137975001,0.0373548137975001,TRUE,1.00225642412589,2256.25554714819,4012.61617560044
28,"mu_alpha","alpha",2.33,2.49836568704167,2.48991435,2.132825095,2.88978529,0.168365687041667,0.168365687041667,TRUE,1.00067075760862,3994.77340508847,6381.32132141081
28,"mu_beta","beta",0.381,0.439739040993333,0.439670585,0.3505393355,0.530321272,0.0587390409933333,0.0587390409933333,TRUE,1.00063734250042,4807.00351665866,6561.31606853466
28,"mu_lambda","lambda",0.0401,0.0434123039667083,0.0434472115,0.02037648165,0.06652350575,0.00331230396670833,0.00331230396670833,TRUE,1.00022964971237,6557.45700220071,5132.24665410268
28,"mu_delta","delta",0.765,0.445737284665702,0.44785391,0.1456564875,0.735870908,-0.319262715334298,0.319262715334298,FALSE,1.0012387069852,4243.06768625358,5976.64865867164
28,"mu_eta","eta",-0.346,-0.359683654226583,-0.359790305,-0.4443522945,-0.275359022,-0.0136836542265834,0.0136836542265834,TRUE,1.00081816671233,3959.70355613159,4182.43912654614
29,"mu_alpha","alpha",3.66,3.67179503688333,3.66435,3.258934825,4.11275237,0.0117950368833331,0.0117950368833331,TRUE,1.0000576351528,6128.80239275948,6864.74991951158
29,"mu_beta","beta",0.381,0.356533247248333,0.35587436,0.2734132955,0.442267436,-0.0244667527516667,0.0244667527516667,TRUE,1.00003001605117,7348.81751000532,7885.48594169933
29,"mu_lambda","lambda",0.0401,0.0522856456605083,0.051814197,0.03011932205,0.07507443025,0.0121856456605083,0.0121856456605083,TRUE,1.00038719814892,6586.34177704843,6248.27467113387
29,"mu_delta","delta",0.765,0.852878549421667,0.854510135,0.740635528,0.9576034265,0.0878785494216666,0.0878785494216666,TRUE,1.00109990256948,3580.3051407972,2138.03646924098
29,"mu_eta","eta",-0.346,-0.3815508386665,-0.38182045,-0.4931258845,-0.2682283995,-0.0355508386665001,0.0355508386665001,TRUE,1.00080362877321,3222.59659962671,5700.22181227285
30,"mu_alpha","alpha",4.96,4.78810870763333,4.78180345,4.443821855,5.16219025,-0.171891292366666,0.171891292366666,TRUE,1.00074817088104,10002.6274406401,6774.58763994626
30,"mu_beta","beta",0.381,0.523557701768333,0.52150048,0.391641993,0.6583484505,0.142557701768333,0.142557701768333,FALSE,1.00104743054476,3751.19176555903,4782.31433658145
30,"mu_lambda","lambda",0.0401,0.0447380359933333,0.0448022335,0.03248862525,0.0566501929,0.00463803599333334,0.00463803599333334,TRUE,1.00051855533196,10641.2968715522,6888.69450948136
30,"mu_delta","delta",0.765,0.373405078292842,0.36775266,0.1395193225,0.623448568,-0.391594921707158,0.391594921707158,FALSE,1.00130238142892,3990.56272262417,3049.06219529067
30,"mu_eta","eta",-0.346,-0.337936432466583,-0.337237945,-0.437018694,-0.2406804805,0.00806356753341664,0.00806356753341664,TRUE,1.00050692524573,2315.10312120981,3907.35963190324
31,"mu_alpha","alpha",2.33,2.66738017040833,2.6601649,2.239798785,3.12068282,0.337380170408333,0.337380170408333,TRUE,1.00009093566986,3812.14338609758,6058.11264787674
31,"mu_beta","beta",0.645,0.645826583365,0.64499726,0.5537699115,0.743210933,0.000826583364999967,0.000826583364999967,TRUE,1.00023984476335,5565.01449309616,7516.63681038375
