"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
10,"beta",0.462228278093875,0.45591081,0.168027583422962,0.144842402,0.816891405,1.00105328089509,6290.57741802206,3142.2213104497,"log_trunc_global_eta_unaware"
10,"lambda",0.0795539986278,0.0782131685,0.0277459773687545,0.0296634648,0.1375132985,1.00056017362261,4441.69837945895,2758.8647963875,"log_trunc_global_eta_unaware"
10,"delta",0.80049795246715,0.873233055,0.393513128146302,0.073960878675,1.61434545,1.00467952762116,2487.66414485018,2543.54694244645,"log_trunc_global_eta_unaware"
10,"eta",-0.35471130834649,-0.36288816,0.294758148591421,-0.9390827925,0.28788539975,1.00211374624692,3027.08226590391,2939.687110405,"log_trunc_global_eta_unaware"
11,"alpha",3.30684336165,3.2791865,0.59037824124453,2.2509769275,4.5778288325,1.00069529814817,4952.0298460609,2422.39926138805,"log_trunc_global_eta_unaware"
11,"beta",0.333201769804367,0.33159325,0.151575149238592,0.045230112025,0.63176832325,1.00220917700769,7013.13830792806,3237.56304819912,"log_trunc_global_eta_unaware"
11,"lambda",0.0933735858139123,0.091957122,0.0328942107692744,0.0310785802,0.16149472175,1.00061807725801,4574.15815408887,2553.1209232688,"log_trunc_global_eta_unaware"
11,"delta",1.17234586794375,1.19057835,0.124086882017527,0.80731765825,1.28949022,1.00533224501796,976.983722828741,221.812026472334,"log_trunc_global_eta_unaware"
11,"eta",-0.350586609827108,-0.337741015,0.410744684523595,-1.4393818375,0.41461728675,1.00440889453662,1001.6432969514,462.631084976471,"log_trunc_global_eta_unaware"
12,"alpha",0.276825200923615,0.232169915,0.222001024596068,0.001127920765,0.789693467,1.00100925333717,3527.48709904908,2210.8972685327,"log_trunc_global_eta_unaware"
12,"beta",0.782899995805,0.78052385,0.128351007051386,0.54550385075,1.0398953775,1.00072442132493,5809.46543742824,3817.49993984857,"log_trunc_global_eta_unaware"
12,"lambda",0.0676687260801475,0.0645248505,0.0343029117348621,0.0119359561,0.14336021025,1.00118161663106,4864.2809590056,2837.06563954688,"log_trunc_global_eta_unaware"
12,"delta",1.3031312725175,1.28415425,0.143217392910621,1.088641395,1.61853362,1.00123006301392,4839.65799304839,2764.55309631883,"log_trunc_global_eta_unaware"
12,"eta",-0.499113803735075,-0.45486766,0.36878438582264,-1.3828607675,0.130079659,1.00314269634647,1556.47253007478,2327.04305520048,"log_trunc_global_eta_unaware"
13,"alpha",4.804099060975,4.7957791,0.692030398337802,3.4699503825,5.97407284,1.00070519501159,2957.14960139996,2117.93658067451,"log_trunc_global_eta_unaware"
13,"beta",-0.49959668861475,-0.49998579,0.143076505660362,-0.77831442325,-0.22019616275,1.00027376172386,4307.67287885766,3618.04115747745,"log_trunc_global_eta_unaware"
13,"lambda",0.069409124716938,0.0665955055,0.0331315632702955,0.013084958175,0.139984905,1.00198107192014,3891.13629085886,2407.15714086962,"log_trunc_global_eta_unaware"
13,"delta",0.931208545549075,0.96900233,0.151974316488373,0.5057045245,1.1130294625,1.00147033750433,2446.49192001793,1568.88269079082,"log_trunc_global_eta_unaware"
13,"eta",-0.327436924789347,-0.33878844,0.302172509339723,-0.9406411295,0.31218522225,1.00101754488012,3773.96977967819,3098.18269314562,"log_trunc_global_eta_unaware"
14,"alpha",3.995576563525,3.9470981,0.702002573477078,2.7210951925,5.5139181675,1.00019829342472,3951.43718075112,2319.07304605815,"log_trunc_global_eta_unaware"
14,"beta",0.662191809925,0.65495214,0.159035514008054,0.365233122,0.99225610525,1.00358893361556,1894.84036571469,2882.68575714346,"log_trunc_global_eta_unaware"
14,"lambda",0.04976714771186,0.0484270605,0.0229804039592091,0.0092504180375,0.0966640393,1.00018205197011,4271.88222503137,2843.01269454095,"log_trunc_global_eta_unaware"
14,"delta",0.630159043495346,0.488049545,0.420941005691826,0.039490114275,1.344311975,1.06188287269683,115.507773762269,1034.58959003867,"log_trunc_global_eta_unaware"
14,"eta",-0.440742655208332,-0.40359423,0.355479809855215,-1.2737148325,0.199479777,1.02637976839232,285.006513597328,742.325099866401,"log_trunc_global_eta_unaware"
