participant,parameter,mean,median,sd,q2.5,q97.5,rhat,ess_bulk,ess_tail
22,beta,1.344659963735,1.3356815000000002,0.20329114734866746,0.96924811375,1.7688115525,0.9998854533453837,4713.960149449835,3235.6624167062687
22,lambda,0.122880974479,0.12269105999999999,0.03637533450914098,0.05499805345,0.19838987825,1.000888744307937,4234.26748338394,2830.6126819363058
22,delta,0.9414040420374999,0.96159454,0.14212332211399376,0.6020538445,1.1972013625000002,1.000845112756953,2167.053878298983,2365.866916180952
22,eta,-0.257101837699125,-0.255453365,0.09438166314883781,-0.44615953374999995,-0.06830871992499994,0.999872468365025,3842.439011842935,3189.9062080880626
23,alpha,0.3255293677925198,0.26904341,0.2786984850752419,3.5648654875e-4,0.9640598267500001,1.000239386189501,2760.7604753852793,2119.8738047713528
23,beta,1.06712277323,1.06367035,0.1681224542200919,0.7441768292500001,1.4060258725,1.0002221947175984,3867.557272473996,3393.227584803911
23,lambda,0.1382724258802,0.134876895,0.047919730028331844,0.05343619715,0.241890502,1.000535238449577,3794.3497805017046,2706.6039417636593
23,delta,0.93468358799875,0.96643725,0.16054606940562743,0.4922832165,1.1973587725000001,1.0029440436780122,1508.6504706060218,1446.846825680566
23,eta,-0.18973331116635575,-0.18613919,0.11737886037698224,-0.41821826175,0.019639568650000005,1.0022192417670672,2685.8443208408007,1535.157263088318
24,alpha,1.65323929705,1.6289181,0.36038801780574603,1.004927245,2.4251351075,1.0000543860725817,5467.117972608343,3602.9505926211596
24,beta,-0.16946856189825502,-0.16939206,0.11705191919755427,-0.40093875275,0.05805551007500007,1.0000593305780523,5552.035036951895,3419.33465113667
24,lambda,0.10046222961957882,0.09101253200000001,0.05888213242134152,0.013085956550000001,0.2392633817500001,1.000973302415495,3684.893726497041,2793.7437126208865
24,delta,1.0277623825325,1.0086747,0.07156870289710626,0.9360439917500001,1.224493645,1.0008731247910643,1696.537090401985,1982.749583337713
24,eta,-0.09881261137429749,-0.0997929795,0.16577347699231132,-0.41423881925,0.23068519050000003,1.002481350157185,4136.245759437734,3167.9699407348658
25,alpha,3.6907320734,3.6563573500000004,0.6922294444898812,2.4166699250000003,5.193100805,1.0010713321141116,3971.849151624114,2342.5310596143736
25,beta,0.36068746173587,0.356708425,0.16317374491820186,0.05266460865000001,0.6884695437500001,1.0005757945712483,4881.5491143387935,3290.891533696154
25,lambda,0.120622394491,0.11938646,0.03767707232965652,0.050053921850000016,0.19684978525000005,1.0005925936314068,4455.751698423699,2160.961430481812
25,delta,0.890525722862,0.9327620050000001,0.1403557658815414,0.53385283125,1.0726074725,1.0016657128593456,1063.039538309975,1892.1541206022173
25,eta,-0.09998436574658336,-0.101312565,0.10300181930731968,-0.30385451350000003,0.09789744435,1.0004152952350205,4999.627932120727,3172.6389689967727
26,alpha,0.15501266736405253,0.09590051299999999,0.17412284236518158,3.8950014625e-5,0.6145463022500001,1.00082649404327,3474.555042879411,2690.981472686259
26,beta,0.6434412144725,0.6375502150000001,0.13628220294029028,0.38957078275,0.92450707625,1.0027174202813525,3370.004267124217,3111.712627909113
26,lambda,0.242796663622025,0.233716815,0.0994107380629484,0.07569649720000002,0.46598815125000004,1.001501452480804,2333.5781213134264,2042.0867823906467
26,delta,0.838012221916,0.89249348,0.17414879447476156,0.39793637875,1.047512505,1.0035923740973012,666.8975327423167,1286.1280105835813
26,eta,-0.292868518206405,-0.288253985,0.1628936625602048,-0.6353226995000001,0.006544393917500005,1.0012322061314674,1908.2499863464882,2735.5169104092056
