"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
1,"alpha",3.89319636515,3.8711474,0.673844803043934,2.6595226675,5.295168085,1.00378767546403,3658.85013545924,2372.074913606,"log_boost_model_deceptive"
1,"beta",-0.0890715319611625,-0.0867427565,0.144736082107575,-0.37816819425,0.192195935,0.999567930515456,4502.22324171652,2838.3728467634,"log_boost_model_deceptive"
1,"lambda",0.2992307295675,0.29506868,0.0654205243943017,0.1847093095,0.43621443,1.00109075091995,5173.41214716284,3418.88020145147,"log_boost_model_deceptive"
1,"delta",1.03324321279275,1.0372693,0.118200866388616,0.83000347125,1.228748265,1.01114316974327,3288.25893465559,1317.23672005092,"log_boost_model_deceptive"
1,"eta",-0.9126606619025,-0.906611525,0.182048731084761,-1.28212168,-0.5618195675,1.00247595694152,3333.36817457819,1622.53421264825,"log_boost_model_deceptive"
2,"alpha",0.66983521154281,0.626897725,0.408368571705286,0.039374662375,1.577368145,1.00182012270005,3133.98470170099,2902.40356795507,"log_boost_model_deceptive"
2,"beta",0.57055005923375,0.57142587,0.156338229371852,0.2681860095,0.8816544255,1.00106760660783,3802.57972119685,3381.89746503234,"log_boost_model_deceptive"
2,"lambda",0.52841049374425,0.51732485,0.152287337485708,0.2593368075,0.856713105,1.00059992574948,4537.73946718611,3055.22071631719,"log_boost_model_deceptive"
2,"delta",1.16399127438,1.1237885,0.195366130775869,0.88916875225,1.63545025,1.05906808163194,49.5421725896179,98.7259034340054,"log_boost_model_deceptive"
2,"eta",-0.380478124393242,-0.377771055,0.291249621219212,-0.94405376725,0.1948180335,1.00154285763679,2380.86831995962,1812.38898465243,"log_boost_model_deceptive"
3,"alpha",2.3150754071,2.2938737,0.390165699941162,1.5992091525,3.138447195,1.00182969822786,5055.61685639113,3410.59218905139,"log_boost_model_deceptive"
3,"beta",0.30056594306725,0.30052231,0.112410246545927,0.0837740206,0.52768237125,1.0007885999343,5311.48264910575,3343.47314139474,"log_boost_model_deceptive"
3,"lambda",0.00707821702193754,0.00278620285,0.0103730216193297,1.475391045e-07,0.037297832,1.00062001426104,3359.71525207865,2548.06968076207,"log_boost_model_deceptive"
3,"delta",0.837916854419307,0.892298045,0.370547710094413,0.066162161975,1.5825606525,1.12814352587459,78.7998262124826,121.648437621567,"log_boost_model_deceptive"
3,"eta",-0.559441594501225,-0.55419232,0.139377647876622,-0.85360839275,-0.30516823925,1.00187789826083,4129.41436845828,2924.87625709207,"log_boost_model_deceptive"
4,"alpha",0.406467830850608,0.363830525,0.289559160724181,0.0078299063,1.0771203975,1.00169851448347,3939.42702090235,2219.6044436114,"log_boost_model_deceptive"
4,"beta",1.5080020433625,1.49674715,0.25217008972463,1.0528895975,2.0423721225,1.00776760693695,2696.53284168007,3379.48461084331,"log_boost_model_deceptive"
4,"lambda",0.0822192638296672,0.0825538685,0.0443977835860475,0.001250973185,0.17076476675,1.00154355285343,2579.10803727904,1431.3920270551,"log_boost_model_deceptive"
4,"delta",1.2037318784025,1.0133393,0.369627691041314,0.9089221615,1.979410825,1.5313265902514,7.1377484422067,31.1449742477006,"log_boost_model_deceptive"
4,"eta",0.245598851351113,0.22826318,0.154239238695458,-0.0031234056275,0.61616027,1.02059296647078,234.76363222106,1685.54444836063,"log_boost_model_deceptive"
5,"alpha",0.390597195590457,0.373561865,0.227813790771579,0.02304340065,0.890424856,1.00024897325658,4100.0333711124,2501.5490597398,"log_boost_model_deceptive"
5,"beta",0.42458040127325,0.421771615,0.0978221867187943,0.2430521505,0.6179913155,0.99942002984961,4705.06266088013,3300.41236715401,"log_boost_model_deceptive"
5,"lambda",0.04092033091925,0.023366956,0.0473004886544408,1.3414755725e-06,0.1628838455,1.0006420602649,3401.5694737863,2334.15369911989,"log_boost_model_deceptive"
5,"delta",0.803437352034095,0.82384604,0.300580818432543,0.1762252385,1.3589878725,1.099446436708,27.3109826773382,97.5467894999802,"log_boost_model_deceptive"
5,"eta",-0.516456382967575,-0.51297124,0.212786278742516,-0.9441818575,-0.12389267725,1.02385388089674,155.600170013064,2799.15653522044,"log_boost_model_deceptive"
6,"alpha",3.4447556226975,3.4135655,0.659083766697526,2.223879435,4.8402593075,1.00045424023865,4018.13303600076,2522.86953795938,"log_boost_model_deceptive"
6,"beta",0.6131798619195,0.606921985,0.168626207004923,0.29852084825,0.961582282,1.00078885462445,4913.73687955681,2860.11865713137,"log_boost_model_deceptive"
6,"lambda",0.121892112598161,0.122117495,0.0411047669108051,0.03963295155,0.2035374095,1.00044289381495,3345.21209341372,1735.42899073463,"log_boost_model_deceptive"
6,"delta",0.880519230841975,0.937158735,0.242640075520244,0.158745971,1.2204474675,1.06282643042132,43.0577625497319,217.140623855748,"log_boost_model_deceptive"
6,"eta",-0.44079826696025,-0.43479173,0.115740925017094,-0.68357153375,-0.2178061215,1.00686092541655,3481.04468549453,2457.07179949155,"log_boost_model_deceptive"
7,"alpha",4.91515069505,4.9767874,0.651653917616324,3.55566778,5.9460616625,1.00048372986384,3813.53596101453,2363.07951157832,"log_boost_model_deceptive"
7,"beta",0.4471948303838,0.444170755,0.18070519944464,0.1097531115,0.80341981075,1.00094726738896,5055.7250696959,3130.97708121773,"log_boost_model_deceptive"
7,"lambda",0.206837134847,0.206009965,0.0363746302151828,0.13654644275,0.28172879325,1.00045994129435,4460.76060723664,3301.63988651832,"log_boost_model_deceptive"
7,"delta",1.2143023246675,1.13234715,0.243996110880073,0.94995506025,1.87358985,1.10794167294704,24.6203361779225,119.448772233694,"log_boost_model_deceptive"
7,"eta",-0.718061048495,-0.709082945,0.1143944333931,-0.96496824925,-0.51717689575,1.02092068396286,167.857925167112,3311.87185020257,"log_boost_model_deceptive"
8,"alpha",0.50171657297452,0.47262763,0.321468890070188,0.013877932875,1.19463609,1.0017858155418,3180.07515981504,2104.57947596477,"log_boost_model_deceptive"
8,"beta",1.43034015853,1.4238094,0.230737837259215,1.014831905,1.9068000575,0.999926676265098,4088.97278959794,3191.91084000031,"log_boost_model_deceptive"
8,"lambda",0.0512926947771159,0.0487169505,0.0340757957170236,8.87474987e-05,0.12490922075,1.00233833090301,2596.12600867228,1611.92096994413,"log_boost_model_deceptive"
8,"delta",1.10471625270878,1.05564555,0.320318380130579,0.42581100525,1.9071998625,1.13634176104567,1374.63855023648,104.150721395082,"log_boost_model_deceptive"
8,"eta",-0.353256597161728,-0.351321445,0.0846530807892998,-0.51962261175,-0.19289470625,1.00661793558862,3417.77453458185,2591.96534676453,"log_boost_model_deceptive"
9,"alpha",2.957029334945,2.91443215,0.744340933688786,1.6200241,4.523154785,1.00160717299871,2906.82738052268,2521.49929725288,"log_boost_model_deceptive"
9,"beta",1.92502624205,1.89669865,0.331856798001601,1.352664475,2.6422149,0.999960672862677,3503.92029404161,3071.59307350242,"log_boost_model_deceptive"
9,"lambda",0.0405426126247747,0.039312625,0.026024245593988,6.308369165e-05,0.094466904175,1.00109530205403,2218.98629559824,1276.45467563135,"log_boost_model_deceptive"
9,"delta",1.13568681360158,1.1477558,0.334704243775109,0.29434313375,1.78973533,1.12049544500711,288.121719015165,141.149151108382,"log_boost_model_deceptive"
9,"eta",-0.27452463854209,-0.256982065,0.188993011090214,-0.692501532,0.017662444825,1.01505867449735,1052.87889103061,2521.48309272893,"log_boost_model_deceptive"
10,"alpha",3.43211852585,3.4049052,0.651255930187942,2.2241140625,4.78983388,1.00063285578342,3948.79661003016,2671.43847264506,"log_boost_model_deceptive"
10,"beta",0.53860970646025,0.536586445,0.157036341091007,0.23854509925,0.857880625,0.999646291240966,4667.78247068854,2738.58197045736,"log_boost_model_deceptive"
10,"lambda",0.1778723604324,0.178094155,0.0477682457280796,0.08198780315,0.2684927935,0.999835280569395,4615.96041934086,2304.90642843616,"log_boost_model_deceptive"
10,"delta",0.91747181700435,0.973741045,0.219278052604335,0.31597858625,1.23655244,1.05143915812767,81.8359858645476,341.057578608395,"log_boost_model_deceptive"
