"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
3,"lambda",0.0491742867045786,0.048215374,0.0227361332829868,0.00871213319,0.09688360665,1.00078595131156,4525.40881318709,2338.95358708907,"log_trunc_global_eta_aware"
3,"delta",0.387531950117003,0.353531155,0.245900748384505,0.0197107987,0.894711491,1.00109861816785,1137.43139402621,2315.02867992027,"log_trunc_global_eta_aware"
3,"eta",-0.60218184816689,-0.58707485,0.478363470236369,-1.62894693,0.2556064055,1.00175815632236,2737.05781193752,3243.79880419089,"log_trunc_global_eta_aware"
4,"alpha",0.364655221114613,0.34562677,0.230646786957077,0.0065170877875,0.85977789425,1.00041247498586,3360.81945597206,2082.54326496353,"log_trunc_global_eta_aware"
4,"beta",0.120572784348149,0.120886805,0.0899916876660223,-0.062681479775,0.298067976,0.99937692371611,3388.92665521801,2821.60084242832,"log_trunc_global_eta_aware"
4,"lambda",0.0703537299872825,0.0517616835,0.0657192962880371,0.0025184966425,0.242676986,1.00036636995994,4266.22962577916,2780.44323007322,"log_trunc_global_eta_aware"
4,"delta",0.49320762524285,0.47073411,0.264023335021745,0.06514569695,1.126407965,1.00176304095823,1271.53716501638,1093.79635420103,"log_trunc_global_eta_aware"
4,"eta",-0.56776097852402,-0.54764628,0.645820526578721,-1.872161515,0.68386253825,1.0004700795686,5055.14474034791,3210.64034064204,"log_trunc_global_eta_aware"
5,"alpha",4.04772364375,4.03576295,0.792757883697911,2.541714345,5.64959841,1.00161629999994,4205.20812108945,2123.51883373775,"log_trunc_global_eta_aware"
5,"beta",0.491499624447025,0.49004892,0.176443766564157,0.161312685,0.842825304,1.00069318734064,5050.40633468512,3167.42424979533,"log_trunc_global_eta_aware"
5,"lambda",0.27628855911,0.276562955,0.044296643046482,0.188910673,0.365564823,1.00011124677763,4667.72574528708,3645.29136057397,"log_trunc_global_eta_aware"
5,"delta",0.54247971417648,0.56549136,0.276664965017745,0.0355414882,0.988406916,1.0016013397019,1732.48147530553,2040.163830065,"log_trunc_global_eta_aware"
5,"eta",-1.1806621342095,-1.17000495,0.405289812311784,-1.9889484,-0.4123148845,1.00068659344115,4962.64495511602,3019.84026543591,"log_trunc_global_eta_aware"
6,"alpha",1.596967258005,1.57376825,0.388506507018259,0.8707958465,2.41457665,0.999668291982153,5652.9443875543,3454.73961332338,"log_trunc_global_eta_aware"
6,"beta",0.7618857379125,0.75551689,0.15537951780726,0.47676559075,1.0837864225,1.0005260408415,5588.7956627171,3100.81294262636,"log_trunc_global_eta_aware"
6,"lambda",0.0277239649081832,0.0232765715,0.0211699000698549,0.00100172691525,0.07811584215,1.00028317283856,4037.63733738268,2648.01119505791,"log_trunc_global_eta_aware"
6,"delta",0.9567613194375,0.95996737,0.0540923313389748,0.8388325355,1.0567997875,1.00020466808067,4231.43255399909,3328.05227913216,"log_trunc_global_eta_aware"
6,"eta",0.440527725506977,0.432655965,0.372671874288925,-0.28979152925,1.174076285,1.00259849549115,4827.22681442289,2652.07964167817,"log_trunc_global_eta_aware"
7,"alpha",0.132629484751322,0.088313927,0.137462336863225,0.00019305801075,0.49544607775,1.00028475145676,3045.24600793556,2758.7964682117,"log_trunc_global_eta_aware"
7,"beta",0.211602014783023,0.209712985,0.089232144192723,0.048113123775,0.39595521475,0.999861385944224,4372.30984911027,3324.16209967099,"log_trunc_global_eta_aware"
7,"lambda",0.0994073548589434,0.0770993465,0.0852068972282672,0.0031235842875,0.328584682,1.00289888054982,4404.2629146618,2786.22478065541,"log_trunc_global_eta_aware"
7,"delta",1.1326728900975,1.1716457,0.18376176773657,0.8123287265,1.426085675,1.00475327823939,1141.67349195852,3574.09907368123,"log_trunc_global_eta_aware"
7,"eta",-0.258774259241587,-0.277300405,0.787559802254057,-1.7622149325,1.3104944925,1.00179021024341,2016.99751663516,2901.3096759771,"log_trunc_global_eta_aware"
8,"alpha",2.77274973785,2.7604387,0.521978383822297,1.811451455,3.8450943025,1.00090025807394,2950.65701572624,2891.28297699157,"log_trunc_global_eta_aware"
8,"beta",-0.46858163642625,-0.463868865,0.150476871681612,-0.79081768075,-0.19661527275,1.00113047488158,3461.22045959446,3096.05574908845,"log_trunc_global_eta_aware"
8,"lambda",0.2571816304265,0.25653759,0.081748468474443,0.09866441455,0.42101924625,1.00414542079787,993.456490481395,1183.49153982322,"log_trunc_global_eta_aware"
8,"delta",0.354079966906403,0.219580125,0.344486059079267,0.01254653595,1.13701339,1.01009892816877,403.307210683447,783.345169312531,"log_trunc_global_eta_aware"
8,"eta",-1.52430437916535,-1.4940943,0.512495708883509,-2.6158799725,-0.6019172965,1.00178690623577,2311.37769487001,2062.2165784584,"log_trunc_global_eta_aware"
9,"alpha",3.92044072785,3.8958864,0.644531053241068,2.724757575,5.2728528675,1.00113111803065,3000.94404573258,2104.63562077056,"log_trunc_global_eta_aware"
9,"beta",-0.19121537748094,-0.19624983,0.138418619616485,-0.45703301775,0.0852976857000001,1.00018083508459,2535.26397695604,2755.49822280442,"log_trunc_global_eta_aware"
9,"lambda",0.0395344554026123,0.035302904,0.0269747221109172,0.00239046138,0.10319752125,1.00096252161983,3063.3757029484,2705.48029826974,"log_trunc_global_eta_aware"
9,"delta",0.848479861582538,0.942018915,0.239275206631441,0.21311309625,1.1001942975,1.00292357416095,1078.48301395031,1587.15630389484,"log_trunc_global_eta_aware"
9,"eta",-1.77423957001127,-1.82447605,0.647566213720022,-2.9674661425,-0.470028333,1.00227870742057,1189.02696665485,2109.79552060172,"log_trunc_global_eta_aware"
10,"alpha",1.00035429926525,0.965644795,0.387666384653499,0.332960125,1.835423965,1.00172023587922,3471.75463059265,2515.94495006174,"log_trunc_global_eta_aware"
10,"beta",0.4180259819091,0.41354765,0.122845612646192,0.18638340875,0.67364707375,1.00151031174964,4949.3223521629,2565.83031658807,"log_trunc_global_eta_aware"
10,"lambda",0.102387405764733,0.0968146985,0.0582611644884297,0.00986017641,0.22800530975,1.00013877770913,3595.45682302327,2204.18231031525,"log_trunc_global_eta_aware"
10,"delta",0.788614767895,0.78623615,0.180890391172183,0.48945194725,1.3887470275,1.01792404477347,274.46031158298,79.2730325844737,"log_trunc_global_eta_aware"
