"variable","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
"mu_alpha",4.12051207535,4.11684535,0.591480718429581,2.954703395,5.2527214225,1.00753672608248,1125.15600081264,1567.11921151029,"log_boost_model_truthful"
"mu_beta",0.404644977347,0.40696344,0.102742978941013,0.2035117945,0.60802735,1.0065434395418,901.83884671088,1613.95105822971,"log_boost_model_truthful"
"mu_lambda",0.0430915959108,0.042681793,0.0130180532261786,0.01905200535,0.07010492835,1.00618298531383,1409.87219206705,2080.85346196097,"log_boost_model_truthful"
"mu_delta",1.4542561334325,1.4531664,0.160270138581998,1.18268347,1.77887515,1.32972023077929,9.82763910041022,87.8372234857073,"log_boost_model_truthful"
"mu_eta",-0.110340032358629,-0.11303167,0.191398593594142,-0.4803377305,0.27845683625,1.06598722741797,54.6926883901219,1167.22296254851,"log_boost_model_truthful"
