"k","n_divergent","n_max_td","max_rhat","min_ess"
128,0,0,1.00207685237728,1662.15222529139
129,0,0,1.00152255160538,2173.98277300653
130,0,0,1.00196014901494,2820.83556508891
131,0,0,1.54619808350507,7.02222068539322
132,0,0,1.04664022071985,74.4873602746611
133,0,0,1.01460043342842,249.647213905224
134,0,0,1.00357973838723,1422.66374837186
135,0,0,1.00381907895093,1120.78354450179
136,0,0,1.00207640249275,2940.17872431001
137,10,0,2.27154966785351,5.00814347522625
138,0,0,1.00202620763658,2667.45287622707
139,7,0,1.00244946374485,3030.94770995586
140,0,0,1.00481541949142,787.074695470562
141,0,0,1.00228504959387,2608.47263507388
142,0,0,1.00439125647784,1539.10831260989
143,0,0,1.00272250013666,2535.93170213377
144,0,0,1.01359910134151,355.923889684373
145,0,0,1.02145210860701,248.323870183137
146,0,0,1.53048972348642,7.07445443488983
147,0,0,1.00206142449751,2129.67740931024
148,6,0,2.73072979922428,4.64339857445382
149,0,0,1.00237386399476,2005.70178882522
150,0,0,1.52918541479546,7.08815358878987
151,4,0,1.00386534671514,1786.64770463226
152,1,0,1.00414584768085,2245.32004787578
153,0,0,1.53186045636873,7.0617208124755
154,0,0,3.38403423211294,4.40493470987844
155,0,0,1.01454903654552,322.166038179709
156,1,0,1.00584434401266,1851.20617641625
157,0,0,1.0027147161081,2359.17192147758
158,0,0,1.00465502674503,1270.81614743707
159,15,0,1.00507877997653,1233.28612932122
160,6,0,1.00257267970798,1267.75256310316
161,0,0,1.0037667470598,664.421436039779
162,2,0,1.00179942980053,2391.56604973141
163,0,0,1.34821220452878,9.10903091302385
164,0,0,1.00339076957115,1850.65290806336
165,0,0,3.13435221686169,4.48092067016762
166,0,0,1.66342410796323,6.33113029530118
167,0,0,1.00225855403272,1111.69091931181
168,0,0,1.52945856366425,7.08639835062135
169,0,0,1.00245573249973,2256.73337144749
170,0,0,1.00198670996102,2570.50147383042
171,0,0,1.55526928568535,6.9245229198279
172,0,0,1.00192913235833,2530.9459001409
173,0,0,1.00193876045738,3024.44509384609
174,0,0,1.00518543032984,2331.99130040429
175,0,0,1.53786348239467,7.00389898234551
176,0,0,1.00157762729623,2646.26100347228
177,0,0,1.00392438005366,1807.57239182957
178,0,0,1.00310181548229,2819.88661200378
179,0,0,1.00213785352576,2414.50377754056
180,0,0,1.00350674154737,1098.6514378833
181,0,0,1.00419216399628,2355.93154767795
182,0,0,1.00220293267389,2005.03313855934
183,0,0,1.00250292738897,1464.12805170983
184,0,0,1.00268335807306,1696.52977695436
185,0,0,1.00494131558963,778.808423555462
186,0,0,1.00440277792364,1732.33742745179
187,0,0,1.00612122685049,802.715892101425
188,0,0,1.00225712960762,1827.38680925047
189,0,0,1.00933601475617,552.716545780926
190,0,0,1.00370195700797,1565.99513887738
191,0,0,1.00382038015879,1512.4845329516
192,0,0,1.00321856719664,797.950273844883
193,0,0,1.52817870895342,7.0906053101049
194,0,0,1.00815982470638,598.677008669601
195,0,0,1.05065815902272,57.8147392534182
196,0,0,1.84236795883494,5.73500968929539
197,0,0,2.21887231212524,5.05714327500916
198,0,0,1.54767786461805,6.95704621885485
199,0,0,1.52900301336348,7.07971934291208
200,0,0,2.71820473723038,4.66241220612978
201,0,0,1.00766868870567,605.739982677808
202,0,0,1.00182491367367,2071.69284165741
203,0,0,1.00979171420885,992.609111400105
204,0,0,1.00363792320542,2584.68128789989
205,0,0,1.23789642259258,11.9544720685972
206,0,0,1.01006595357222,525.030157003013
207,0,0,1.01722850251413,262.284788500776
208,0,0,1.5287471181738,7.08661441013151
209,0,0,1.81338525041117,5.83752792741667
210,0,0,1.00267697913527,1312.90338905178
211,3,0,1.52827529285967,7.07288874778516
212,0,0,1.00987702383968,754.504724483763
213,0,0,1.02057962559173,223.55334769411
214,0,0,1.52926205142427,7.07950643219297
215,0,0,1.52769826538217,7.08770252228785
216,0,0,1.06993846698816,38.6039132207082
217,0,0,1.00299261275739,2451.76214160791
218,6,0,1.73379287969166,6.05600051416133
219,8,0,1.00208127037936,2829.72743558316
220,0,0,1.00217720466875,2156.88227800603
221,5,0,1.00241351112499,2165.22205849013
222,1,0,1.00166776370994,2895.90710935306
223,0,0,1.06185015990381,49.8133115395476
224,3,0,1.00250740154637,2358.4310513777
225,38,0,1.00244766325302,1502.506610674
226,1,0,2.50741274664145,4.78920627396091
227,2,0,1.73737241200469,6.03760055216789
228,0,0,1.00240010922577,2986.88873966701
229,20,0,1.00184210438505,2777.06402854827
230,9,0,1.00258357110897,2641.3427917944
231,3,0,1.00219527422517,2771.73466815004
232,1,0,2.48179976525728,4.80656254636243
233,10,0,1.00544453467229,1272.48526389554
234,0,0,1.00426593021927,1159.69857619025
235,8,0,1.00226319006275,2430.97279066563
236,9,0,1.00279052072434,1583.0021011862
237,42,0,1.00175510765558,2968.56421679187
238,8,0,1.00251836809549,2170.34172889851
239,2,0,1.0038070000475,841.899714210916
240,13,0,2.39201229481298,4.88509058859303
241,3,0,1.00202254939814,2845.3839923477
242,0,0,1.00199779944689,1993.14185541869
243,25,0,1.00241347782826,1807.76861785395
