"k","variable","subject","param","simulated","estimated","median","q5","q95","bias","abs_bias","covered_90","rhat","ess_bulk","ess_tail"
117,"params[5,5]",5,"eta",-0.101326081452538,-0.0853853009202421,-0.0856446785,-0.217798275,0.04519991125,0.0159407805322961,0.0159407805322961,TRUE,1.00047298896794,12084.6985060321,10060.1230925844
117,"params[6,5]",6,"eta",-0.325906649683365,-0.403947640164167,-0.3975465,-0.562448741,-0.2709801685,-0.0780409904808014,0.0780409904808014,TRUE,1.00035935093074,11371.8556888757,9901.78343645103
117,"params[7,5]",7,"eta",-0.239298315557298,-0.0796353402659096,-0.0791910555,-0.2649203245,0.104610131,0.159662975291388,0.159662975291388,TRUE,1.00059762927401,12591.8397251593,8160.00164538814
117,"params[8,5]",8,"eta",-0.255084107414823,-0.216347614947446,-0.21548245,-0.368744344,-0.0663203646500003,0.0387364924673772,0.0387364924673772,TRUE,1.00032875279594,16611.7618091285,9898.80880687922
117,"params[9,5]",9,"eta",-0.174849978983191,-0.161521961445046,-0.165581185,-0.3623072385,0.0604208129999999,0.013328017538145,0.013328017538145,TRUE,1.00042916657929,12264.8978179778,6919.16388524826
117,"params[10,5]",10,"eta",-0.824369262756959,-0.791716482093333,-0.78894692,-0.926951693,-0.6637946735,0.0326527806636258,0.0326527806636258,TRUE,0.99995981378294,13926.4714125985,11004.8746594917
117,"params[11,5]",11,"eta",-0.523768889072538,-0.5024822934125,-0.504088485,-0.653645675,-0.3489487205,0.0212865956600384,0.0212865956600384,TRUE,1.00109202538731,4157.42711841674,5022.30195841517
117,"params[12,5]",12,"eta",-0.155505186835102,-0.0566142099779512,-0.055786812,-0.2357765895,0.123191158,0.0988909768571506,0.0988909768571506,TRUE,0.99993938768881,16382.6936661159,9367.12045732209
117,"params[13,5]",13,"eta",-0.164365549728276,-0.346966291478482,-0.35578797,-0.6704962955,0.0433594428499998,-0.182600741750206,0.182600741750206,TRUE,1.00136567104508,2358.29721977563,3124.54887286711
117,"params[14,5]",14,"eta",-0.0768335243949245,-0.0383567513851187,-0.037531544,-0.186932622,0.1050883685,0.0384767730098058,0.0384767730098058,TRUE,1.0002460597102,10748.6741376642,9112.67961356157
117,"params[15,5]",15,"eta",-0.570806031872433,-0.649895470555833,-0.64784001,-0.804737556,-0.502826115,-0.0790894386834001,0.0790894386834001,TRUE,1.00020949852535,17625.9778104038,10020.9286854959
117,"params[16,5]",16,"eta",-0.200442504397546,-0.355454407394107,-0.350364115,-0.5184867705,-0.2042742925,-0.15501190299656,0.15501190299656,FALSE,1.00009752203445,13825.7421107324,7254.62558422075
117,"params[17,5]",17,"eta",0.124375386641191,-0.233755831513934,-0.237016175,-0.4636049045,0.000758177865499853,-0.358131218155125,0.358131218155125,FALSE,1.00063312281551,8868.50753450638,6184.07534072316
117,"params[18,5]",18,"eta",-0.366229682416841,-0.42030018666,-0.41266673,-0.554704127,-0.3117342205,-0.0540705042431587,0.0540705042431587,TRUE,1.0005377784457,13547.8620352808,10209.4674708303
117,"params[19,5]",19,"eta",-0.273134292221037,-0.251140801619256,-0.253910405,-0.417717779,-0.07362167055,0.0219934906017814,0.0219934906017814,TRUE,1.00025602602799,12152.61789112,8767.84774140407
117,"params[20,5]",20,"eta",-0.174859552817479,-0.211940573771465,-0.198851025,-0.501767264,0.00661160903499983,-0.0370810209539859,0.0370810209539859,TRUE,1.00054764047947,8530.09247328624,6067.62098128878
117,"params[21,5]",21,"eta",-0.0619121949067319,-0.125179156355114,-0.134271535,-0.260172907,0.0360816761999999,-0.0632669614483825,0.0632669614483825,TRUE,1.00022013266643,10164.811230863,10379.8468157615
117,"params[22,5]",22,"eta",-0.103602841789717,-0.0653461337481437,-0.0608835505,-0.2136953505,0.0667134935999999,0.0382567080415733,0.0382567080415733,TRUE,1.00006986331278,10241.281735003,8555.03630887152
117,"params[23,5]",23,"eta",-0.57042971681494,-0.608607366091667,-0.603910025,-0.790074572,-0.4396320415,-0.0381776492767266,0.0381776492767266,TRUE,1.00017413935899,18424.5403286267,10107.012846022
118,"params[1,1]",1,"alpha",2.01962295749651,1.85914334207417,1.84383375,1.319451845,2.44187646,-0.160479615422346,0.160479615422346,TRUE,1.00013377160419,19082.0475893012,9728.55920130587
118,"params[2,1]",2,"alpha",3.6860794769837,3.30244158319167,3.28801195,2.54536585,4.10599932,-0.383637893792029,0.383637893792029,TRUE,0.999989931337753,12520.7373383929,10131.4276697626
118,"params[3,1]",3,"alpha",1.78874532944417,2.13384351185083,2.11535445,1.524905455,2.81547803,0.345098182406661,0.345098182406661,TRUE,1.00002371247954,18886.6835745872,9244.75588970583
118,"params[4,1]",4,"alpha",1.58907538090389,1.669892104125,1.6565413,1.163032375,2.227792035,0.0808167232211132,0.0808167232211132,TRUE,1.00016086068552,20714.7894356932,10052.0564683456
118,"params[5,1]",5,"alpha",2.08729630016275,1.45768620729167,1.43844605,0.8887808455,2.09327855,-0.629610092871087,0.629610092871087,TRUE,1.00010482045932,14453.1857914322,10313.652901189
118,"params[6,1]",6,"alpha",1.73400579039175,1.86565216175917,1.85139965,1.360278505,2.431710375,0.131646371367416,0.131646371367416,TRUE,0.999923634355383,19257.8024312248,9772.74824246984
118,"params[7,1]",7,"alpha",2.05459648625438,1.5759941034525,1.56718535,1.05571826,2.131678325,-0.47860238280188,0.47860238280188,TRUE,1.00042811796748,22238.55118648,9860.75965024426
118,"params[8,1]",8,"alpha",1.59636817400715,1.66591938032583,1.6524507,1.20036287,2.171992885,0.0695512063186794,0.0695512063186794,TRUE,1.00027332269055,18991.9506961989,9093.17029323133
118,"params[9,1]",9,"alpha",2.12678415724421,1.41602576527333,1.40085365,0.8960304645,1.978556865,-0.71075839197088,0.71075839197088,FALSE,0.999939743405434,18644.6206154384,9243.48762942124
118,"params[10,1]",10,"alpha",0.664414139918263,0.747901362084667,0.738305045,0.398316383,1.125361225,0.0834872221664037,0.0834872221664037,TRUE,1.00001770016118,16823.2603470462,9687.22091424961
