"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
21,"lambda",0.0233420495828171,0.0194894485,0.0180622068343519,0.00067933094425,0.066203867125,1.0011271277488,4478.42781139641,2170.89687522846,"log_trunc_global_eta_unaware"
21,"delta",1.04910153187,1.012852,0.17383445509832,0.87381853075,1.7090960125,1.0248247783303,266.914253688239,79.6321433201444,"log_trunc_global_eta_unaware"
21,"eta",0.945724792654025,0.88037894,0.622744539331996,-0.091344241325,2.411128335,1.00621162002086,1113.32609618142,565.939789985121,"log_trunc_global_eta_unaware"
22,"alpha",5.082963062825,5.1580555,0.6836577913871,3.6445788225,5.998633375,1.00060727004965,2796.83478915578,2313.27364220156,"log_trunc_global_eta_unaware"
22,"beta",-0.224491423726992,-0.223999585,0.143542077137002,-0.50278675975,0.0538141716250002,1.00026272558166,5283.45659589134,3347.41715939299,"log_trunc_global_eta_unaware"
22,"lambda",0.0480143452685929,0.046044982,0.0269362268433674,0.004338291325,0.10692628,1.00039899372119,3975.70140720241,2710.42602570631,"log_trunc_global_eta_unaware"
22,"delta",1.2536767812045,1.30860165,0.230684192369191,0.720932013,1.58814947,1.00443542490358,1040.95003588904,2567.00759900547,"log_trunc_global_eta_unaware"
22,"eta",-0.33638114781076,-0.438704225,0.786603983188996,-1.66994832,1.4988846775,1.00062884290572,2661.53125064549,2517.22629123288,"log_trunc_global_eta_unaware"
23,"alpha",5.011077328925,5.06686785,0.721546991223719,3.4926068025,5.99894057,1.00039548988443,3702.23695751245,1981.17818589609,"log_trunc_global_eta_unaware"
23,"beta",0.58190871298625,0.57679918,0.171072519354485,0.26345818625,0.92992980875,1.00215159622147,6449.6700904044,2980.23618795558,"log_trunc_global_eta_unaware"
23,"lambda",0.0213650193751182,0.0185341535,0.0154170595269815,0.001007483359,0.057255111075,1.0015567519609,4097.97596788154,2476.60556809642,"log_trunc_global_eta_unaware"
23,"delta",1.0898939514025,1.0880446,0.11726487328832,0.8655434755,1.32013332,1.00045028233413,3892.65253870836,3039.90427765658,"log_trunc_global_eta_unaware"
23,"eta",0.845102216610232,0.78494852,0.676393155294352,-0.341341374,2.3621608125,1.00184280116298,3785.25723106391,3124.64924904412,"log_trunc_global_eta_unaware"
24,"alpha",4.8812180491,4.9437767,0.791221683949865,3.2679188775,5.99723328,1.00000157620487,3200.3366288192,2656.80280404588,"log_trunc_global_eta_unaware"
24,"beta",0.6647273324305,0.66429784,0.164134103193555,0.355070231,0.98741889675,1.00042129443572,5777.76377619822,3249.67581117862,"log_trunc_global_eta_unaware"
24,"lambda",0.0453449604760155,0.0431247445,0.0270969928375112,0.0029122381375,0.10343332975,1.00053212553498,4722.64400358624,2752.54048915095,"log_trunc_global_eta_unaware"
24,"delta",1.0447439545475,1.0352602,0.163782502399919,0.72209399725,1.3984556,1.00242669300603,4258.61477047449,2686.57719679877,"log_trunc_global_eta_unaware"
24,"eta",-1.0832610567264,-1.0949397,0.450574578004141,-1.9601320425,-0.163152011,1.00149634461765,4614.34421632227,3184.58598901083,"log_trunc_global_eta_unaware"
25,"alpha",0.507917379519559,0.50080821,0.248811088665498,0.05605811825,1.032906005,1.0018781087484,4222.13148628642,2436.20100523256,"log_trunc_global_eta_unaware"
25,"beta",0.0259178150292987,0.0264221745,0.0966244044811348,-0.1667495935,0.21423638425,1.00078111975173,4963.63883384593,3135.20754460349,"log_trunc_global_eta_unaware"
25,"lambda",0.0595066267469822,0.0445399545,0.0555233220383012,0.0021090772975,0.20770425825,1.00032582351168,4612.49694544143,3113.48817850945,"log_trunc_global_eta_unaware"
25,"delta",1.211075474925,1.3532585,0.366808618226139,0.515410755,1.7036050325,1.02409238582671,225.109217624998,1187.01431956928,"log_trunc_global_eta_unaware"
25,"eta",-0.57693762551216,-0.688903375,1.13977344528275,-2.6655414625,1.81251644,1.01012099427542,576.353550625594,2202.32688547323,"log_trunc_global_eta_unaware"
