"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
1,"alpha",0.579665584518234,0.550138995,0.349029135866632,0.011126956,1.3210118,1.00064742557888,3269.64806498858,2497.35063755552,"log_trunc_global_eta_unaware"
1,"beta",0.77456429938,0.770148655,0.136958025202205,0.520285251,1.05075448,0.999771330064758,4309.83460558471,3258.43512348146,"log_trunc_global_eta_unaware"
1,"lambda",0.0694648855972067,0.0652838945,0.037123278030607,0.01016852455,0.1522647585,1.00133057262586,4222.30020069246,3046.38524157654,"log_trunc_global_eta_unaware"
1,"delta",0.638591419817277,0.590840695,0.37037513391475,0.065325182,1.5577494375,1.00598157481981,1619.69566582479,1173.15091444977,"log_trunc_global_eta_unaware"
1,"eta",-0.34777352887684,-0.351013775,0.278921937204742,-0.89431854275,0.2241747595,1.00088154526565,4740.7624193321,3269.12464489955,"log_trunc_global_eta_unaware"
2,"alpha",5.50201821325,5.6482077,0.492377033009586,4.2508515675,5.9996195075,1.00049241309561,3696.14175699038,2710.5912936224,"log_trunc_global_eta_unaware"
2,"beta",0.7508574755925,0.7427018,0.200254114946698,0.3680925835,1.1562184975,1.00048641200814,5314.6936610772,2890.50887762302,"log_trunc_global_eta_unaware"
2,"lambda",0.0418615770602985,0.0399429245,0.0208904071620444,0.0065389989275,0.087019282025,0.999491950850547,4878.11737084318,2588.04767247716,"log_trunc_global_eta_unaware"
2,"delta",0.879033730515134,0.86301361,0.488701822501929,0.045827041575,1.7202976125,1.00470787198105,661.780877878751,2363.19312806434,"log_trunc_global_eta_unaware"
2,"eta",-0.620393059200516,-0.54761947,0.399181808250131,-1.571659125,-0.000808443833624932,1.00625525939178,2031.03745824208,2325.69528813943,"log_trunc_global_eta_unaware"
3,"alpha",1.477747057425,1.4598948,0.41131500451315,0.7349899185,2.3286872425,1.00086193597663,4819.08310022078,3909.19593752703,"log_trunc_global_eta_unaware"
3,"beta",1.0983732023625,1.0911151,0.181440252624479,0.76217542225,1.4681902425,1.0006059602608,5372.21761806825,2685.23438447176,"log_trunc_global_eta_unaware"
3,"lambda",0.0711258633123725,0.069632465,0.0299873126509469,0.01725810325,0.13500551225,1.00354508933524,3548.96905950754,2329.44421898204,"log_trunc_global_eta_unaware"
3,"delta",1.21816896029692,1.19602495,0.305772095846012,0.60333154725,1.836187815,1.00152191990507,2970.85186701818,1652.21988668191,"log_trunc_global_eta_unaware"
3,"eta",-0.359169269360892,-0.362902625,0.331548584684592,-1.0110700075,0.351489288,1.00260986936262,3614.32834112749,2937.63155929141,"log_trunc_global_eta_unaware"
4,"alpha",1.5160340315725,1.51071155,0.432723442917535,0.69919994175,2.387891185,1.00167970743456,5242.53116281047,2790.7856146375,"log_trunc_global_eta_unaware"
4,"beta",0.81364537114,0.808225805,0.17356006997802,0.48198369,1.1609352625,1.00208888661788,4204.33168308678,3177.87129991194,"log_trunc_global_eta_unaware"
4,"lambda",0.18281188174425,0.18150041,0.0522713602346148,0.083507460275,0.287110011,1.00447867720131,4006.99880999646,2099.4017392539,"log_trunc_global_eta_unaware"
4,"delta",0.46784066325475,0.47199412,0.182232556496592,0.11593949025,0.81769425125,1.00233051800954,2631.10218838517,2131.55033444878,"log_trunc_global_eta_unaware"
4,"eta",-0.396288534346313,-0.394254875,0.271816229969599,-0.9517347575,0.13865853675,1.00187594851041,5321.18398062131,3403.10408331512,"log_trunc_global_eta_unaware"
5,"alpha",3.228408190565,3.188592,0.758865896897411,1.85794724,4.844530185,1.00024216076935,4864.7767160514,2103.59606778894,"log_trunc_global_eta_unaware"
5,"beta",1.944430709375,1.917195,0.340480109769382,1.3606534725,2.672383065,1.00013065054764,3743.93833907422,3095.72759719919,"log_trunc_global_eta_unaware"
5,"lambda",0.030563773917242,0.0292561655,0.0164209498225494,0.0044905891375,0.06733559195,1.00104574429545,4060.75399680599,2581.83326254876,"log_trunc_global_eta_unaware"
5,"delta",0.731394516966528,0.758345775,0.224144775135243,0.20613672275,1.073030415,1.00150942688334,3645.7125408232,2313.8522457131,"log_trunc_global_eta_unaware"
5,"eta",-0.271592802952308,-0.29955592,0.327281385744893,-0.8827570715,0.4433332535,1.00026510855321,3461.73544703667,3112.15796095835,"log_trunc_global_eta_unaware"
6,"alpha",2.486738205885,2.45274555,0.6272815481913,1.347146045,3.80282345,0.999974000186722,5154.59826938794,2995.36593806474,"log_trunc_global_eta_unaware"
6,"beta",1.5233601184975,1.5148796,0.247360615424447,1.07531224,2.02504083,1.00011742064516,4816.01118997393,3237.9110162234,"log_trunc_global_eta_unaware"
6,"lambda",0.15951629244875,0.15807739,0.0341714265345581,0.0928947827,0.22764980525,1.00118876078541,4134.22094413316,2135.27111710212,"log_trunc_global_eta_unaware"
6,"delta",0.5635619615074,0.576149075,0.195818424561138,0.158524664,0.90311464225,1.00108640335187,3365.01197325974,2827.73432117433,"log_trunc_global_eta_unaware"
6,"eta",-0.545774241381533,-0.507501525,0.302694487353428,-1.223672585,-0.0343080802499999,1.00088962909976,2109.01758002536,2907.93076285843,"log_trunc_global_eta_unaware"
7,"alpha",5.260476795625,5.35480055,0.595069247937951,3.928015915,5.998571685,0.999538642738138,2994.54177519503,2371.72430538935,"log_trunc_global_eta_unaware"
7,"beta",0.272200517092644,0.270193535,0.160229646869099,-0.042911995975,0.59753624325,0.999847061214432,5346.12094004614,3064.83547818315,"log_trunc_global_eta_unaware"
