"ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","Prior_Belief","Awareness","TruePrior","InstructedPrior","Deception","FinalBelief","color_1","color_2","color_3","color_4","color_5","color_6"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3902.89999999944,"blue",0,6,1,"js-scroll-button-response",514,0,5,170,50,50,50,50,55,55,"redredredredbluered","1  1  1  1  0  1",2,2,2,2,0,2,"red","red","red","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3999.5,"red",0,6,0,"js-scroll-button-response",517,1,5,171,55,65,50,55,55,65,"blueredredredredblue","0  1  1  1  1  0",2,2,2,2,0,2,"blue","red","red","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3822.40000000037,"red",0,6,0,"js-scroll-button-response",520,1,5,172,65,55,65,50,55,65,"redredblueblueredred","1  1  0  0  1  1",2,2,2,2,0,2,"red","red","blue","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,8030.5,"blue",1,6,1,"js-scroll-button-response",523,1,5,173,65,50,55,55,55,55,"blueblueblueredredred","0  0  0  1  1  1",2,2,2,2,0,2,"blue","blue","blue","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4023.60000000056,"red",0,6,0,"js-scroll-button-response",526,1,5,174,50,50,65,50,55,65,"redblueredblueredred","1  0  1  0  1  1",2,2,2,2,0,2,"red","blue","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4039,"red",0,6,0,"js-scroll-button-response",529,1,5,175,65,55,55,65,50,55,"blueredblueredblueblue","0  1  0  1  0  0",2,2,2,2,0,2,"blue","red","blue","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4854.60000000149,"blue",0,6,1,"js-scroll-button-response",532,0,5,176,65,55,55,55,65,65,"blueredredblueredred","0  1  1  0  1  1",2,2,2,2,0,2,"blue","red","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4246.5,"blue",1,6,1,"js-scroll-button-response",535,1,5,177,50,55,65,55,55,50,"redblueblueredredred","1  0  0  1  1  1",2,2,2,2,0,2,"red","blue","blue","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3982.59999999963,"red",1,6,0,"js-scroll-button-response",538,0,5,178,65,65,50,65,65,65,"redblueredbluebluered","1  0  1  0  0  1",2,2,2,2,0,2,"red","blue","red","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3583.5,"red",0,6,0,"js-scroll-button-response",541,1,5,179,65,65,50,65,50,65,"redredblueredbluered","1  1  0  1  0  1",2,2,2,2,0,2,"red","red","blue","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3757.40000000037,"red",0,6,0,"js-scroll-button-response",544,1,5,180,55,65,65,55,50,50,"redredbluebluebluered","1  1  0  0  0  1",2,2,2,2,0,2,"red","red","blue","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3494.80000000075,"red",0,6,0,"js-scroll-button-response",547,1,5,181,65,65,65,50,55,65,"redredredblueredred","1  1  1  0  1  1",2,2,2,2,0,2,"red","red","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3999,"red",1,6,0,"js-scroll-button-response",550,0,5,182,50,55,50,50,65,55,"blueredblueredblueblue","0  1  0  1  0  0",2,2,2,2,0,2,"blue","red","blue","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3918.90000000037,"red",0,6,0,"js-scroll-button-response",553,1,5,183,65,50,65,55,50,50,"blueredredblueblueblue","0  1  1  0  0  0",2,2,2,2,0,2,"blue","red","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3631,"red",0,6,0,"js-scroll-button-response",556,1,5,184,55,50,50,65,55,50,"blueblueredredredred","0  0  1  1  1  1",2,2,2,2,0,2,"blue","blue","red","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,65894.5,"red",1,6,0,"js-scroll-button-response",559,0,5,185,65,50,55,50,50,55,"blueblueredblueredred","0  0  1  0  1  1",2,2,2,2,0,2,"blue","blue","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4421.30000000075,"red",0,6,0,"js-scroll-button-response",562,1,5,186,50,65,55,50,65,50,"blueblueblueblueredblue","0  0  0  0  1  0",2,2,2,2,0,2,"blue","blue","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4375.40000000037,"red",0,6,0,"js-scroll-button-response",565,1,5,187,55,55,65,55,50,55,"redredredredredblue","1  1  1  1  1  0",2,2,2,2,0,2,"red","red","red","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,16423,"red",1,6,0,"js-scroll-button-response",568,0,5,188,55,55,50,50,55,55,"redblueredblueblueblue","1  0  1  0  0  0",2,2,2,2,0,2,"red","blue","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4862.59999999963,"blue",1,6,1,"js-scroll-button-response",571,1,5,189,55,65,55,65,55,55,"blueblueblueblueblueblue","0  0  0  0  0  0",2,2,2,2,0,2,"blue","blue","blue","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4798.5,"blue",0,6,1,"js-scroll-button-response",574,0,5,190,50,55,65,55,55,55,"blueblueredblueredred","0  0  1  0  1  1",2,2,2,2,0,2,"blue","blue","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4038.80000000075,"red",1,6,0,"js-scroll-button-response",577,0,5,191,65,65,55,55,55,55,"blueblueblueredblueblue","0  0  0  1  0  0",2,2,2,2,0,2,"blue","blue","blue","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4694.59999999963,"red",1,6,0,"js-scroll-button-response",580,0,5,192,55,50,50,50,55,55,"blueredblueblueblueblue","0  1  0  0  0  0",2,2,2,2,0,2,"blue","red","blue","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3895.19999999925,"red",1,6,0,"js-scroll-button-response",583,0,5,193,65,50,50,50,55,55,"blueblueblueblueredblue","0  0  0  0  1  0",2,2,2,2,0,2,"blue","blue","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3622.69999999925,"red",0,6,0,"js-scroll-button-response",586,1,5,194,65,65,65,55,55,55,"redredblueblueredblue","1  1  0  0  1  0",2,2,2,2,0,2,"red","red","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3870.40000000037,"red",0,6,0,"js-scroll-button-response",589,1,5,195,55,55,55,65,65,55,"redblueblueredbluered","1  0  0  1  0  1",2,2,2,2,0,2,"red","blue","blue","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4230.80000000075,"blue",1,6,1,"js-scroll-button-response",592,1,5,196,65,55,50,50,50,55,"blueblueredbluebluered","0  0  1  0  0  1",2,2,2,2,0,2,"blue","blue","red","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4367,"blue",0,6,1,"js-scroll-button-response",595,0,5,197,55,50,50,50,55,50,"blueblueredbluebluered","0  0  1  0  0  1",2,2,2,2,0,2,"blue","blue","red","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4231.39999999851,"blue",1,6,1,"js-scroll-button-response",598,1,5,198,65,65,55,50,55,65,"blueredblueblueredblue","0  1  0  0  1  0",2,2,2,2,0,2,"blue","red","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3566.90000000037,"blue",1,6,1,"js-scroll-button-response",601,1,5,199,55,55,55,65,50,55,"blueblueredblueblueblue","0  0  1  0  0  0",2,2,2,2,0,2,"blue","blue","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,6446.80000000075,"blue",1,6,1,"js-scroll-button-response",604,1,5,200,65,65,50,50,50,50,"blueblueblueblueblueblue","0  0  0  0  0  0",2,2,2,2,0,2,"blue","blue","blue","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4678.90000000037,"blue",0,6,1,"js-scroll-button-response",608,0,6,201,65,65,55,50,65,65,"blueblueredredredred","0  0  1  1  1  1",2,2,2,2,0,2,"blue","blue","red","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4750.59999999963,"red",0,6,0,"js-scroll-button-response",611,1,6,202,50,65,65,55,50,50,"blueblueredredbluered","0  0  1  1  0  1",2,2,2,2,0,2,"blue","blue","red","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4422.80000000075,"blue",0,6,1,"js-scroll-button-response",614,0,6,203,50,50,55,50,65,55,"redblueblueblueredblue","1  0  0  0  1  0",2,2,2,2,0,2,"red","blue","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,8743.09999999963,"blue",1,6,1,"js-scroll-button-response",617,1,6,204,55,55,55,65,65,55,"blueblueredredbluered","0  0  1  1  0  1",2,2,2,2,0,2,"blue","blue","red","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3414.59999999963,"red",1,6,0,"js-scroll-button-response",620,0,6,205,55,50,65,50,50,55,"blueblueblueredredred","0  0  0  1  1  1",2,2,2,2,0,2,"blue","blue","blue","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,12279.2000000011,"blue",1,6,1,"js-scroll-button-response",623,1,6,206,65,65,50,55,55,55,"blueblueblueblueredblue","0  0  0  0  1  0",2,2,2,2,0,2,"blue","blue","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4582.70000000112,"red",0,6,0,"js-scroll-button-response",626,1,6,207,50,55,50,65,65,55,"blueredblueblueredblue","0  1  0  0  1  0",2,2,2,2,0,2,"blue","red","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,6070.69999999925,"red",0,6,0,"js-scroll-button-response",629,1,6,208,65,55,65,65,50,65,"redredblueredbluered","1  1  0  1  0  1",2,2,2,2,0,2,"red","red","blue","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,11351.0999999996,"red",1,6,0,"js-scroll-button-response",632,0,6,209,50,65,55,55,65,65,"redblueblueredredblue","1  0  0  1  1  0",2,2,2,2,0,2,"red","blue","blue","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4183.59999999963,"red",1,6,0,"js-scroll-button-response",635,0,6,210,65,50,55,55,65,50,"redblueredblueblueblue","1  0  1  0  0  0",2,2,2,2,0,2,"red","blue","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3510.5,"red",1,6,0,"js-scroll-button-response",638,0,6,211,55,65,50,55,50,65,"redblueredredredblue","1  0  1  1  1  0",2,2,2,2,0,2,"red","blue","red","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4095,"blue",0,6,1,"js-scroll-button-response",641,0,6,212,50,55,50,55,55,65,"redredbluebluebluered","1  1  0  0  0  1",2,2,2,2,0,2,"red","red","blue","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,15119.2999999989,"red",1,6,0,"js-scroll-button-response",644,0,6,213,55,55,50,50,50,50,"blueblueblueredredred","0  0  0  1  1  1",2,2,2,2,0,2,"blue","blue","blue","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,5238.80000000075,"red",1,6,0,"js-scroll-button-response",647,0,6,214,50,55,55,65,50,55,"redblueblueblueredred","1  0  0  0  1  1",2,2,2,2,0,2,"red","blue","blue","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,5590.59999999963,"red",0,6,0,"js-scroll-button-response",650,1,6,215,65,50,50,65,55,50,"redredredblueredred","1  1  1  0  1  1",2,2,2,2,0,2,"red","red","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3838.70000000112,"blue",1,6,1,"js-scroll-button-response",653,1,6,216,55,65,65,50,50,50,"redblueblueblueredred","1  0  0  0  1  1",2,2,2,2,0,2,"red","blue","blue","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3943.10000000149,"red",1,6,0,"js-scroll-button-response",656,0,6,217,50,50,55,50,65,50,"redredblueredblueblue","1  1  0  1  0  0",2,2,2,2,0,2,"red","red","blue","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4247.10000000149,"red",0,6,0,"js-scroll-button-response",659,1,6,218,50,65,65,50,65,50,"blueredredblueredblue","0  1  1  0  1  0",2,2,2,2,0,2,"blue","red","red","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4750.40000000037,"red",0,6,0,"js-scroll-button-response",662,1,6,219,55,50,55,50,55,50,"blueblueredblueblueblue","0  0  1  0  0  0",2,2,2,2,0,2,"blue","blue","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3838.70000000112,"blue",1,6,1,"js-scroll-button-response",665,1,6,220,65,65,50,55,65,65,"blueredblueblueblueblue","0  1  0  0  0  0",2,2,2,2,0,2,"blue","red","blue","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3693.80000000075,"red",0,6,0,"js-scroll-button-response",668,1,6,221,65,55,50,65,50,65,"redblueblueredbluered","1  0  0  1  0  1",2,2,2,2,0,2,"red","blue","blue","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3695,"red",0,6,0,"js-scroll-button-response",671,1,6,222,65,50,55,55,50,65,"redredblueblueredred","1  1  0  0  1  1",2,2,2,2,0,2,"red","red","blue","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3782.80000000075,"blue",1,6,1,"js-scroll-button-response",674,1,6,223,65,50,65,55,55,65,"blueredblueblueblueblue","0  1  0  0  0  0",2,2,2,2,0,2,"blue","red","blue","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3471,"red",0,6,0,"js-scroll-button-response",677,1,6,224,65,65,65,65,65,55,"redblueredredredred","1  0  1  1  1  1",2,2,2,2,0,2,"red","blue","red","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3574.29999999888,"red",0,6,0,"js-scroll-button-response",680,1,6,225,55,55,65,65,65,65,"blueblueredredbluered","0  0  1  1  0  1",2,2,2,2,0,2,"blue","blue","red","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3637.80000000075,"blue",1,6,1,"js-scroll-button-response",683,1,6,226,65,55,65,50,50,65,"blueblueblueblueredblue","0  0  0  0  1  0",2,2,2,2,0,2,"blue","blue","blue","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,18326.5,"red",1,6,0,"js-scroll-button-response",686,0,6,227,65,55,55,65,50,65,"redredredblueblueblue","1  1  1  0  0  0",2,2,2,2,0,2,"red","red","red","blue","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3534.5,"red",0,6,0,"js-scroll-button-response",689,1,6,228,65,55,50,55,65,55,"redredredblueredred","1  1  1  0  1  1",2,2,2,2,0,2,"red","red","red","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3567.20000000112,"red",1,6,0,"js-scroll-button-response",692,0,6,229,55,65,50,65,65,55,"redredbluebluebluered","1  1  0  0  0  1",2,2,2,2,0,2,"red","red","blue","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3238.90000000037,"blue",1,6,1,"js-scroll-button-response",695,1,6,230,65,65,65,50,50,65,"bluebluebluebluebluered","0  0  0  0  0  1",2,2,2,2,0,2,"blue","blue","blue","blue","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4423,"red",0,6,0,"js-scroll-button-response",698,1,6,231,55,55,50,65,55,65,"redredblueredredblue","1  1  0  1  1  0",2,2,2,2,0,2,"red","red","blue","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3591.09999999963,"red",0,6,0,"js-scroll-button-response",701,1,6,232,50,50,55,55,65,50,"redblueredredredblue","1  0  1  1  1  0",2,2,2,2,0,2,"red","blue","red","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,4198.69999999925,"red",0,6,0,"js-scroll-button-response",704,1,6,233,50,65,50,55,50,65,"blueredblueblueredred","0  1  0  0  1  1",2,2,2,2,0,2,"blue","red","blue","blue","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3718.80000000075,"blue",0,6,1,"js-scroll-button-response",707,0,6,234,65,50,50,65,65,65,"blueredredredredblue","0  1  1  1  1  0",2,2,2,2,0,2,"blue","red","red","red","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3622.60000000149,"red",0,6,0,"js-scroll-button-response",710,1,6,235,55,55,50,65,55,65,"blueredblueredbluered","0  1  0  1  0  1",2,2,2,2,0,2,"blue","red","blue","red","blue","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3967.20000000112,"blue",1,6,1,"js-scroll-button-response",713,1,6,236,50,55,65,55,50,65,"blueredblueredblueblue","0  1  0  1  0  0",2,2,2,2,0,2,"blue","red","blue","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3439.09999999963,"red",0,6,0,"js-scroll-button-response",716,1,6,237,50,50,65,50,65,65,"blueredredblueredblue","0  1  1  0  1  0",2,2,2,2,0,2,"blue","red","red","blue","red","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3414.79999999888,"blue",1,6,1,"js-scroll-button-response",719,1,6,238,65,55,65,50,65,65,"blueredredredblueblue","0  1  1  1  0  0",2,2,2,2,0,2,"blue","red","red","red","blue","blue"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3591.10000000149,"blue",1,6,1,"js-scroll-button-response",722,1,6,239,50,55,65,55,50,50,"blueredblueredredred","0  1  0  1  1  1",2,2,2,2,0,2,"blue","red","blue","red","red","red"
16001813,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,3406.69999999925,"red",0,6,0,"js-scroll-button-response",725,1,6,240,65,65,65,55,50,50,"redblueredredblueblue","1  0  1  1  0  0",2,2,2,2,0,2,"red","blue","red","red","blue","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,30796.2999999821,"blue",0,6,0,"js-scroll-button-response",3,1,1,1,65,55,65,65,65,65,"blueblueblueredredblue","1  1  1  0  0  1",1,1,1,1,0,1,"blue","blue","blue","red","red","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,21262.1000000238,"blue",0,6,0,"js-scroll-button-response",6,1,1,2,50,50,55,50,55,50,"redblueblueblueredred","0  1  1  1  0  0",1,1,1,1,0,1,"red","blue","blue","blue","red","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,51420.6999999881,"red",1,6,1,"js-scroll-button-response",9,1,1,3,55,65,65,55,55,65,"blueredredblueredred","1  0  0  1  0  0",1,1,1,1,0,1,"blue","red","red","blue","red","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,13401.5,"blue",0,6,0,"js-scroll-button-response",12,1,1,4,65,55,50,50,55,50,"redredblueblueblueblue","0  0  1  1  1  1",1,1,1,1,0,1,"red","red","blue","blue","blue","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,40236.5,"blue",0,6,0,"js-scroll-button-response",15,1,1,5,55,55,50,55,55,50,"redredredblueredblue","0  0  0  1  0  1",1,1,1,1,0,1,"red","red","red","blue","red","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,9711.09999999404,"blue",0,6,0,"js-scroll-button-response",18,1,1,6,50,50,55,50,65,65,"blueredredblueblueblue","1  0  0  1  1  1",1,1,1,1,0,1,"blue","red","red","blue","blue","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,10350,"red",1,6,1,"js-scroll-button-response",21,1,1,7,50,65,50,55,65,50,"redredredblueredred","0  0  0  1  0  0",1,1,1,1,0,1,"red","red","red","blue","red","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,8926.30000001192,"blue",0,6,0,"js-scroll-button-response",24,1,1,8,55,50,65,65,65,55,"bluebluebluebluebluered","1  1  1  1  1  0",1,1,1,1,0,1,"blue","blue","blue","blue","blue","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,25189.5,"red",1,6,1,"js-scroll-button-response",27,1,1,9,55,65,65,65,65,50,"redredredredredred","0  0  0  0  0  0",1,1,1,1,0,1,"red","red","red","red","red","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,25322.599999994,"red",1,6,1,"js-scroll-button-response",30,1,1,10,65,55,65,55,50,65,"redblueredredredblue","0  1  0  0  0  1",1,1,1,1,0,1,"red","blue","red","red","red","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,9620.20000001788,"blue",0,6,0,"js-scroll-button-response",33,1,1,11,55,55,55,65,50,55,"blueblueblueredbluered","1  1  1  0  1  0",1,1,1,1,0,1,"blue","blue","blue","red","blue","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,9952.40000000596,"blue",0,6,0,"js-scroll-button-response",36,1,1,12,55,65,65,65,50,55,"blueblueredblueredred","1  1  0  1  0  0",1,1,1,1,0,1,"blue","blue","red","blue","red","red"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,27446.400000006,"red",1,6,1,"js-scroll-button-response",39,1,1,13,65,55,50,50,55,50,"redredredredredblue","0  0  0  0  0  1",1,1,1,1,0,1,"red","red","red","red","red","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,18673.5,"blue",0,6,0,"js-scroll-button-response",42,1,1,14,50,65,65,55,65,65,"redblueblueblueblueblue","0  1  1  1  1  1",1,1,1,1,0,1,"red","blue","blue","blue","blue","blue"
16001822,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,6,6,6,7935.59999999404,"blue",0,6,0,"js-scroll-button-response",45,1,1,15,50,50,55,65,55,55,"redblueblueblueredblue","0  1  1  1  0  1",1,1,1,1,0,1,"red","blue","blue","blue","red","blue"
